record_version,record_number,record_timestamp,sample_index,ax,ay,az,gx,gy,gz,aux_flags
2,5,1757714085893,4,971,-131,197,-140,630,-280,31
2,5,1757714085893,5,971,-131,197,-140,630,-280,31
2,5,1757714085893,6,971,-131,197,-210,490,-210,31
2,5,1757714085893,7,971,-131,197,-210,490,-210,31
2,5,1757714085893,8,971,-131,197,-280,490,-140,31
2,5,1757714085893,9,971,-131,197,-280,490,-140,31
2,6,1757714086060,0,971,-131,197,-280,560,-140,31
2,6,1757714086060,1,971,-131,197,-280,560,-140,31
2,6,1757714086060,2,971,-131,197,-210,560,-210,31
2,6,1757714086060,3,971,-131,197,-280,420,-140,31
2,6,1757714086060,4,971,-131,197,-210,630,-210,31
2,6,1757714086060,5,971,-131,197,-350,350,-70,31
2,6,1757714086060,6,971,-131,197,-210,630,-280,31
2,6,1757714086060,7,971,-131,197,-350,350,0,31
2,6,1757714086060,8,971,-131,197,-210,560,-210,31
2,6,1757714086060,9,971,-131,197,-280,490,-210,31
2,7,1757714086226,0,971,-131,197,-280,420,-70,31
2,7,1757714086226,1,971,-131,197,-210,630,-280,31
2,7,1757714086226,2,971,-131,197,-350,350,0,31
2,7,1757714086226,3,971,-131,197,-210,560,-280,31
2,7,1757714086226,4,971,-131,197,-210,420,-140,31
2,7,1757714086226,5,971,-131,197,-280,490,-140,31
2,7,1757714086226,6,971,-131,197,-210,560,-280,31
2,7,1757714086226,7,971,-131,197,-280,490,-70,31
2,7,1757714086226,8,971,-131,197,-210,560,-210,31
2,7,1757714086226,9,971,-131,197,-210,490,-140,31
2,8,1757714086393,0,971,-131,197,-280,490,-140,31
2,8,1757714086393,1,971,-131,197,-210,560,-210,31
2,8,1757714086393,2,971,-131,197,-280,420,-70,31
2,8,1757714086393,3,971,-131,197,-210,560,-210,31
2,8,1757714086393,4,971,-131,197,-280,490,-140,31
2,8,1757714086393,5,971,-131,197,-210,490,-140,31
2,8,1757714086393,6,971,-131,197,-210,560,-210,31
2,8,1757714086393,7,971,-131,197,-280,420,-70,31
2,8,1757714086393,8,971,-131,197,-210,560,-210,31
2,8,1757714086393,9,971,-131,197,-280,420,-140,31
2,9,1757714086560,0,971,-131,197,-210,560,-140,31
2,9,1757714086560,1,971,-131,197,-280,490,-210,31
2,9,1757714086560,2,971,-131,197,-280,490,-140,31
2,9,1757714086560,3,971,-131,197,-210,490,-210,31
2,9,1757714086560,4,971,-132,197,-210,490,-140,31
2,9,1757714086560,5,971,-131,197,-280,490,-210,31
2,9,1757714086560,6,971,-131,197,-280,490,-70,31
2,9,1757714086560,7,971,-131,197,-280,490,-70,31
2,9,1757714086560,8,971,-131,197,-280,490,-140,31
2,9,1757714086560,9,971,-131,197,-280,490,-140,31
2,10,1757714086726,0,971,-131,197,-280,490,-210,31
2,10,1757714086726,1,971,-131,197,-280,490,-210,31
2,10,1757714086726,2,971,-131,197,-210,630,-350,31
2,10,1757714086726,3,971,-131,197,-210,630,-350,31
2,10,1757714086726,4,971,-131,197,-350,420,0,31
2,10,1757714086726,5,971,-131,197,-210,630,-350,31
2,10,1757714086726,6,971,-131,197,-280,490,-70,31
2,10,1757714086726,7,971,-131,197,-210,560,-210,31
2,10,1757714086726,8,971,-131,197,-280,420,-70,31
2,10,1757714086726,9,971,-131,197,-210,630,-280,31
2,11,1757714086893,0,971,-131,197,-280,420,-140,31
2,11,1757714086893,1,971,-131,197,-210,490,-140,31
2,11,1757714086893,2,971,-131,197,-280,560,-140,31
2,11,1757714086893,3,971,-131,197,-210,490,-140,31
2,11,1757714086893,4,971,-131,197,-210,560,-210,31
2,11,1757714086893,5,971,-131,197,-280,420,-70,31
2,11,1757714086893,6,971,-131,197,-210,630,-280,31
2,11,1757714086893,7,971,-131,197,-280,350,-70,31
2,11,1757714086893,8,971,-131,197,-210,630,-280,31
2,11,1757714086893,9,971,-131,197,-280,350,-70,31
2,12,1757714087060,0,971,-131,197,-210,560,-210,31
2,12,1757714087060,1,971,-131,197,-210,560,-210,31
2,12,1757714087060,2,971,-131,197,-350,350,0,31
2,12,1757714087060,3,971,-131,197,-350,350,0,31
2,12,1757714087060,4,971,-131,197,-140,700,70,31
2,12,1757714087060,5,971,-131,197,-140,700,70,31
2,12,1757714087060,6,971,-131,197,-210,630,-350,31
2,12,1757714087060,7,971,-131,197,-210,630,-350,31
2,12,1757714087060,8,971,-131,197,-350,420,-70,31
2,12,1757714087060,9,971,-131,197,-140,630,-280,31
2,13,1757714087226,0,971,-131,197,-280,420,0,31
2,13,1757714087226,1,971,-131,197,-210,560,-280,31
2,13,1757714087226,2,971,-131,197,-280,490,-140,31
2,13,1757714087226,3,971,-131,197,-280,490,-210,31
2,13,1757714087226,4,971,-131,197,-210,560,-210,31
2,13,1757714087226,5,971,-131,197,-350,420,-70,31
2,13,1757714087226,6,971,-131,197,-210,560,-210,31
2,13,1757714087226,7,971,-131,197,-280,420,-140,31
2,13,1757714087226,8,971,-131,197,-210,560,-210,31
2,13,1757714087226,9,971,-131,197,-280,490,-210,31
2,14,1757714087393,0,971,-131,197,-280,490,-140,31
2,14,1757714087393,1,971,-131,197,-280,560,-210,31
2,14,1757714087393,2,971,-131,197,-280,420,-140,31
2,14,1757714087393,3,971,-131,197,-210,560,-140,31
2,14,1757714087393,4,971,-131,197,-280,490,-210,31
2,14,1757714087393,5,971,-131,197,-280,560,-140,31
2,14,1757714087393,6,971,-131,197,-210,490,-210,31
2,14,1757714087393,7,971,-131,197,-280,490,-140,31
2,14,1757714087393,8,971,-131,197,-210,490,-210,31
2,14,1757714087393,9,971,-131,197,-280,490,-140,31
2,15,1757714087560,0,971,-131,197,-350,490,-140,31
2,15,1757714087560,1,971,-131,197,-210,560,-210,31
2,15,1757714087560,2,971,-131,197,-280,490,-140,31
2,15,1757714087560,3,971,-131,197,-210,560,-210,31
2,15,1757714087560,4,971,-131,197,-280,560,-140,31
2,15,1757714087560,5,971,-131,197,-210,560,-140,31
2,15,1757714087560,6,971,-131,197,-280,420,-70,31
2,15,1757714087560,7,971,-131,197,-210,560,-280,31
2,15,1757714087560,8,971,-131,197,-280,490,-140,31
2,15,1757714087560,9,971,-131,197,-280,490,-140,31
2,16,1757714087726,0,971,-131,197,-210,560,-280,31
2,16,1757714087726,1,971,-131,197,-280,420,-70,31
2,16,1757714087726,2,971,-131,197,-210,560,-210,31
2,16,1757714087726,3,971,-131,197,-210,560,-210,31
2,16,1757714087726,4,971,-131,197,-280,420,-70,31
2,16,1757714087726,5,971,-131,197,-280,420,-70,31
2,16,1757714087726,6,971,-131,197,-280,420,0,31
2,16,1757714087726,7,971,-131,197,-280,420,0,31
2,16,1757714087726,8,971,-131,197,-280,420,-140,31
2,16,1757714087726,9,971,-131,197,-210,560,-140,31
2,17,1757714087893,0,971,-131,197,-280,490,-210,31
2,17,1757714087893,1,971,-131,197,-280,490,-140,31
2,17,1757714087893,2,971,-131,197,-280,560,-210,31
2,17,1757714087893,3,971,-131,197,-280,490,-140,31
2,17,1757714087893,4,971,-131,197,-210,490,-210,31
2,17,1757714087893,5,971,-131,197,-280,490,-140,31
2,17,1757714087893,6,971,-131,197,-210,560,-210,31
2,17,1757714087893,7,971,-131,197,-280,490,-140,31
2,17,1757714087893,8,971,-131,197,-280,560,-210,31
2,17,1757714087893,9,971,-131,197,-280,490,-140,31
2,18,1757714088060,0,971,-131,197,-280,490,-140,31
2,18,1757714088060,1,971,-131,197,-210,490,-210,31
2,18,1757714088060,2,971,-131,197,-280,490,-70,31
2,18,1757714088060,3,971,-131,197,-210,560,-210,31
2,18,1757714088060,4,971,-131,197,-280,420,-70,31
2,18,1757714088060,5,971,-131,197,-210,560,-280,31
2,18,1757714088060,6,971,-131,197,-280,420,-70,31
2,18,1757714088060,7,971,-131,197,-280,420,-70,31
2,18,1757714088060,8,971,-131,197,-280,490,-140,31
2,18,1757714088060,9,971,-131,197,-280,490,-140,31
2,19,1757714088226,0,971,-131,197,-210,560,-210,31
2,19,1757714088226,1,971,-131,197,-350,420,-70,31
2,19,1757714088226,2,971,-131,197,-140,630,-280,31
2,19,1757714088226,3,971,-131,197,-350,420,-70,31
2,19,1757714088226,4,971,-132,197,-210,560,-210,31
2,19,1757714088226,5,971,-132,197,-280,560,-140,31
2,19,1757714088226,6,971,-131,197,-280,420,-70,31
2,19,1757714088226,7,971,-131,197,-210,630,-210,31
2,19,1757714088226,8,971,-131,197,-280,420,-70,31
2,19,1757714088226,9,971,-131,197,-210,560,-210,31
2,20,1757714088393,0,971,-131,197,-280,490,-140,31
2,20,1757714088393,1,971,-131,197,-210,490,-140,31
2,20,1757714088393,2,971,-131,197,-280,490,-210,31
2,20,1757714088393,3,971,-131,197,-280,490,-140,31
2,20,1757714088393,4,971,-131,197,-280,490,-210,31
2,20,1757714088393,5,971,-131,197,-280,490,-140,31
2,20,1757714088393,6,971,-131,197,-280,490,-210,31
2,20,1757714088393,7,971,-131,197,-280,490,-140,31
2,20,1757714088393,8,971,-131,197,-280,490,-140,31
2,20,1757714088393,9,971,-131,197,-280,420,-140,31
2,22,1757714088726,0,971,-131,197,-280,420,-140,31
2,22,1757714088726,1,971,-131,197,-210,560,-210,31
2,22,1757714088726,2,971,-131,197,-280,490,-140,31
2,22,1757714088726,3,971,-131,197,-210,490,-140,31
2,22,1757714088726,4,971,-131,197,-210,560,-210,31
2,22,1757714088726,5,971,-131,197,-210,420,-140,31
2,22,1757714088726,6,971,-131,197,-210,560,-140,31
2,22,1757714088726,7,971,-131,197,-210,560,-210,31
2,22,1757714088726,8,971,-131,197,-280,490,-70,31
2,22,1757714088726,9,971,-131,197,-140,630,-350,31
2,22,1757714088726,0,971,-131,197,-280,420,-140,31
2,22,1757714088726,1,971,-131,197,-210,560,-210,31
2,22,1757714088726,2,971,-131,197,-280,490,-140,31
2,22,1757714088726,3,971,-131,197,-210,490,-140,31
2,22,1757714088726,4,971,-131,197,-210,560,-210,31
2,22,1757714088726,5,971,-131,197,-210,420,-140,31
2,22,1757714088726,6,971,-131,197,-210,560,-140,31
2,22,1757714088726,7,971,-131,197,-210,560,-210,31
2,22,1757714088726,8,971,-131,197,-280,490,-70,31
2,22,1757714088726,9,971,-131,197,-140,630,-350,31
2,23,1757714088893,0,971,-131,197,-280,420,0,31
2,23,1757714088893,1,971,-131,197,-210,560,-280,31
2,23,1757714088893,2,971,-131,197,-210,490,-140,31
2,23,1757714088893,3,971,-131,197,-210,560,-280,31
2,23,1757714088893,4,971,-131,197,-210,560,-280,31
2,23,1757714088893,5,971,-131,197,-280,420,-70,31
2,23,1757714088893,6,971,-131,197,-210,560,-210,31
2,23,1757714088893,7,971,-131,197,-280,490,-140,31
2,23,1757714088893,8,971,-131,197,-280,490,-210,31
2,23,1757714088893,9,971,-131,197,-280,490,-140,31
2,24,1757714089060,0,971,-131,197,-280,490,-210,31
2,24,1757714089060,1,971,-131,197,-280,490,-210,31
2,24,1757714089060,2,971,-131,197,-280,420,-140,31
2,24,1757714089060,3,971,-131,197,-210,560,-140,31
2,24,1757714089060,4,971,-131,197,-280,490,-140,31
2,24,1757714089060,5,971,-131,197,-210,560,-210,31
2,24,1757714089060,6,971,-131,197,-280,420,-70,31
2,24,1757714089060,7,971,-131,197,-210,560,-210,31
2,24,1757714089060,8,971,-131,197,-280,490,-140,31
2,24,1757714089060,9,971,-131,197,-280,420,-140,31
2,25,1757714089226,0,971,-131,197,-210,630,-280,31
2,25,1757714089226,1,971,-131,197,-280,350,-70,31
2,25,1757714089226,2,971,-131,197,-210,630,-280,31
2,25,1757714089226,3,971,-131,197,-280,420,-140,31
2,25,1757714089226,4,971,-131,197,-210,490,-140,31
2,25,1757714089226,5,971,-131,197,-210,490,-210,31
2,25,1757714089226,6,971,-131,197,-280,490,-70,31
2,25,1757714089226,7,971,-131,197,-210,630,-280,31
2,25,1757714089226,8,971,-131,197,-280,420,0,31
2,25,1757714089226,9,971,-131,197,-210,630,-350,31
2,26,1757714089393,0,971,-131,197,-280,420,-70,31
2,26,1757714089393,1,971,-131,197,-210,490,-140,31
2,26,1757714089393,2,971,-131,197,-210,490,-210,31
2,26,1757714089393,3,971,-131,197,-280,490,-70,31
2,26,1757714089393,4,971,-131,197,-210,560,-210,31
2,26,1757714089393,5,971,-131,197,-280,420,-70,31
2,26,1757714089393,6,971,-131,197,-210,560,-280,31
2,26,1757714089393,7,971,-131,197,-280,490,-70,31
2,26,1757714089393,8,971,-131,197,-210,560,-210,31
2,26,1757714089393,9,971,-131,197,-280,490,-140,31
2,27,1757714089560,0,971,-131,197,-280,490,-140,31
2,27,1757714089560,1,971,-131,197,-210,560,-210,31
2,27,1757714089560,2,971,-131,197,-210,560,-210,31
2,27,1757714089560,3,971,-131,197,-210,560,-210,31
2,27,1757714089560,4,971,-131,197,-210,560,-210,31
2,27,1757714089560,5,971,-131,197,-210,560,-210,31
2,27,1757714089560,6,971,-131,197,-210,560,-210,31
2,27,1757714089560,7,971,-131,197,-280,490,-140,31
2,27,1757714089560,8,971,-131,197,-280,490,-140,31
2,27,1757714089560,9,971,-132,197,-210,560,-210,31
2,28,1757714089726,0,971,-131,197,-210,560,-210,31
2,28,1757714089726,1,971,-131,197,-210,560,-210,31
2,28,1757714089726,2,971,-131,197,-280,490,-140,31
2,28,1757714089726,3,971,-131,197,-280,490,-140,31
2,28,1757714089726,4,971,-131,197,-210,560,-210,31
2,28,1757714089726,5,971,-131,197,-280,490,-140,31
2,28,1757714089726,6,971,-131,197,-280,490,-210,31
2,28,1757714089726,7,971,-131,197,-210,490,-210,31
2,28,1757714089726,8,971,-131,197,-210,490,-210,31
2,28,1757714089726,9,971,-131,197,-280,490,-140,31
2,29,1757714089893,0,971,-131,197,-210,560,-210,31
2,29,1757714089893,1,971,-131,197,-280,490,-140,31
2,29,1757714089893,2,971,-131,197,-210,490,-210,31
2,29,1757714089893,3,971,-131,197,-280,490,-140,31
2,29,1757714089893,4,971,-131,197,-210,490,-210,31
2,29,1757714089893,5,971,-131,197,-280,490,-140,31
2,29,1757714089893,6,971,-131,197,-210,490,-140,31
2,29,1757714089893,7,971,-131,197,-210,490,-140,31
2,29,1757714089893,8,971,-131,197,-280,420,-70,31
2,29,1757714089893,9,971,-131,197,-280,420,-70,31
2,30,1757714090060,0,971,-131,197,-280,490,-140,31
2,30,1757714090060,1,971,-131,197,-280,490,-140,31
2,30,1757714090060,2,971,-131,197,-280,490,-280,31
2,30,1757714090060,3,971,-131,197,-280,490,-280,31
2,30,1757714090060,4,971,-131,197,-280,350,-70,31
2,30,1757714090060,5,971,-131,197,-210,630,-210,31
2,30,1757714090060,6,971,-132,197,-280,490,-140,31
2,30,1757714090060,7,971,-131,197,-280,490,-140,31
2,30,1757714090060,8,971,-131,197,-140,560,-280,31
2,30,1757714090060,9,971,-131,197,-350,420,0,31
2,31,1757714090226,0,971,-131,197,-140,630,-350,31
2,31,1757714090226,1,971,-131,197,-350,350,0,31
2,31,1757714090226,2,971,-132,197,-210,630,-350,31
2,31,1757714090226,3,971,-132,197,-280,490,-70,31
2,31,1757714090226,4,971,-131,197,-280,490,-140,31
2,31,1757714090226,5,971,-131,197,-210,560,-280,31
2,31,1757714090226,6,971,-131,197,-350,420,0,31
2,31,1757714090226,7,971,-131,197,-140,630,-280,31
2,31,1757714090226,8,971,-132,197,-350,420,-70,31
2,31,1757714090226,9,971,-132,197,-210,560,-280,31
2,32,1757714090393,0,971,-132,197,-210,490,-210,31
2,32,1757714090393,1,971,-132,197,-210,490,-210,31
2,32,1757714090393,2,971,-132,197,-280,420,-70,31
2,32,1757714090393,3,971,-131,197,-280,420,-70,31
2,32,1757714090393,4,971,-132,197,-350,350,0,31
2,32,1757714090393,5,971,-132,197,-350,350,0,31
2,32,1757714090393,6,971,-132,197,-210,630,-280,31
2,32,1757714090393,7,971,-132,197,-280,420,-140,31
2,32,1757714090393,8,971,-132,197,-210,560,-140,31
2,32,1757714090393,9,971,-131,197,-280,560,-210,31
2,33,1757714090560,0,971,-131,197,-280,420,-70,31
2,33,1757714090560,1,971,-132,197,-210,630,-280,31
2,33,1757714090560,2,971,-132,197,-280,350,0,31
2,33,1757714090560,3,971,-132,196,-210,630,-280,31
2,33,1757714090560,4,971,-132,196,-280,420,-140,31
2,33,1757714090560,5,971,-132,197,-210,490,-140,31
2,33,1757714090560,6,971,-132,196,-210,490,-280,31
2,33,1757714090560,7,971,-132,196,-280,420,0,31
2,33,1757714090560,8,971,-132,196,-210,630,-350,31
2,33,1757714090560,9,971,-132,196,-280,350,0,31
2,34,1757714090726,0,971,-132,196,-210,560,-280,31
2,34,1757714090726,1,971,-132,196,-210,490,-210,31
2,34,1757714090726,2,971,-132,196,-350,420,-70,31
2,34,1757714090726,3,971,-132,196,-140,630,-280,31
2,34,1757714090726,4,971,-132,196,-350,420,-70,31
2,34,1757714090726,5,971,-132,196,-210,560,-210,31
2,34,1757714090726,6,971,-132,196,-280,490,-140,31
2,34,1757714090726,7,971,-132,196,-210,490,-140,31
2,34,1757714090726,8,971,-132,196,-210,560,-140,31
2,34,1757714090726,9,971,-132,196,-280,490,-140,31
2,35,1757714090893,0,971,-132,196,-280,490,-140,31
2,35,1757714090893,1,971,-132,196,-210,490,-210,31
2,35,1757714090893,2,971,-132,196,-280,490,-140,31
2,35,1757714090893,3,971,-132,196,-210,490,-210,31
2,35,1757714090893,4,971,-132,196,-280,420,-140,31
2,35,1757714090893,5,971,-132,196,-210,560,-210,31
2,35,1757714090893,6,971,-132,196,-210,490,-70,31
2,35,1757714090893,7,971,-132,196,-210,560,-210,31
2,35,1757714090893,8,971,-132,196,-280,490,-140,31
2,35,1757714090893,9,971,-132,196,-280,490,-140,31
2,36,1757714091060,0,971,-132,196,-210,560,-210,31
2,36,1757714091060,1,971,-132,196,-210,560,-210,31
2,36,1757714091060,2,971,-132,196,-140,630,-350,31
2,36,1757714091060,3,971,-132,196,-140,630,-350,31
2,36,1757714091060,4,971,-132,196,-280,420,0,31
2,36,1757714091060,5,971,-132,196,-210,560,-280,31
2,36,1757714091060,6,971,-132,196,-280,490,-140,31
2,36,1757714091060,7,971,-132,196,-280,420,-70,31
2,36,1757714091060,8,971,-132,196,-350,350,-70,31
2,36,1757714091060,9,971,-132,196,-350,350,-70,31
2,37,1757714091226,0,971,-132,196,-210,560,-280,31
2,37,1757714091226,1,971,-132,196,-350,420,-70,31
2,37,1757714091226,2,971,-132,196,-210,560,-210,31
2,37,1757714091226,3,971,-132,196,-280,420,-70,31
2,37,1757714091226,4,971,-132,196,-210,560,-210,31
2,37,1757714091226,5,971,-132,196,-280,420,-70,31
2,37,1757714091226,6,971,-132,196,-210,560,-210,31
2,37,1757714091226,7,971,-132,196,-210,490,-140,31
2,37,1757714091226,8,971,-132,196,-210,560,-140,31
2,37,1757714091226,9,971,-132,196,-210,490,-210,31
2,38,1757714091393,0,971,-132,196,-280,490,-140,31
2,38,1757714091393,1,971,-132,196,-210,490,-210,31
2,38,1757714091393,2,971,-132,196,-210,490,-210,31
2,38,1757714091393,3,971,-132,196,-210,560,-280,31
2,38,1757714091393,4,971,-132,196,-210,560,-280,31
2,38,1757714091393,5,971,-132,196,-210,560,-210,31
2,38,1757714091393,6,971,-132,196,-210,560,-210,31
2,38,1757714091393,7,971,-132,196,-280,490,-210,31
2,38,1757714091393,8,971,-132,196,-280,490,-210,31
2,38,1757714091393,9,971,-132,196,-210,490,-210,31
2,39,1757714091560,0,971,-132,196,-280,490,-140,31
2,39,1757714091560,1,971,-132,196,-210,490,-210,31
2,39,1757714091560,2,971,-132,196,-280,420,-70,31
2,39,1757714091560,3,971,-132,196,-210,560,-280,31
2,39,1757714091560,4,971,-132,196,-280,490,-70,31
2,39,1757714091560,5,971,-132,196,-210,490,-210,31
2,39,1757714091560,6,971,-132,196,-210,490,-140,31
2,39,1757714091560,7,971,-132,196,-280,490,-140,31
2,39,1757714091560,8,971,-132,196,-210,560,-210,31
2,39,1757714091560,9,971,-132,196,-280,490,-140,31
2,40,1757714091726,0,971,-132,196,-210,490,-210,31
2,40,1757714091726,1,971,-132,196,-280,490,-140,31
2,40,1757714091726,2,971,-132,197,-280,490,-140,31
2,40,1757714091726,3,971,-132,196,-210,560,-140,31
2,40,1757714091726,4,971,-132,196,-280,490,-210,31
2,40,1757714091726,5,971,-132,196,-210,560,-140,31
2,40,1757714091726,6,971,-132,197,-280,490,-140,31
2,40,1757714091726,7,971,-132,197,-210,560,-210,31
2,40,1757714091726,8,971,-132,197,-280,490,-140,31
2,40,1757714091726,9,971,-132,197,-210,560,-210,31
2,41,1757714091893,0,971,-131,197,-280,490,-140,31
2,41,1757714091893,1,971,-132,197,-210,560,-210,31
2,41,1757714091893,2,971,-132,196,-280,490,-140,31
2,41,1757714091893,3,971,-132,196,-210,560,-210,31
2,41,1757714091893,4,971,-132,196,-280,420,-70,31
2,41,1757714091893,5,971,-132,196,-210,560,-280,31
2,41,1757714091893,6,971,-132,196,-280,490,-140,31
2,41,1757714091893,7,971,-131,196,-280,420,-140,31
2,41,1757714091893,8,971,-132,196,-210,560,-210,31
2,41,1757714091893,9,971,-132,196,-280,420,-70,31
2,42,1757714092060,0,971,-132,196,-210,560,-210,31
2,42,1757714092060,1,971,-132,196,-280,490,-140,31
2,42,1757714092060,2,971,-132,196,-280,490,-140,31
2,42,1757714092060,3,971,-132,196,-280,560,-210,31
2,42,1757714092060,4,971,-132,196,-280,490,-140,31
2,42,1757714092060,5,971,-132,196,-280,560,-140,31
2,42,1757714092060,6,971,-132,196,-210,560,-210,31
2,42,1757714092060,7,971,-132,196,-280,490,-140,31
2,42,1757714092060,8,971,-132,196,-280,490,-140,31
2,42,1757714092060,9,971,-132,196,-210,560,-210,31
2,43,1757714092226,0,971,-132,196,-280,420,-70,31
2,43,1757714092226,1,971,-132,196,-210,630,-210,31
2,43,1757714092226,2,971,-132,196,-280,490,-140,31
2,43,1757714092226,3,971,-132,196,-280,490,-70,31
2,43,1757714092226,4,971,-132,196,-210,630,-280,31
2,43,1757714092226,5,971,-132,196,-350,350,0,31
2,43,1757714092226,6,971,-132,196,-210,630,-350,31
2,43,1757714092226,7,971,-132,196,-280,420,-70,31
2,43,1757714092226,8,971,-132,196,-280,560,-210,31
2,43,1757714092226,9,971,-132,196,-210,560,-210,31
2,44,1757714092393,0,971,-132,196,-280,420,-70,31
2,44,1757714092393,1,971,-132,196,-140,630,-350,31
2,44,1757714092393,2,971,-132,196,-350,350,0,31
2,44,1757714092393,3,971,-132,196,-210,560,-280,31
2,44,1757714092393,4,971,-132,196,-280,420,-70,31
2,44,1757714092393,5,971,-132,196,-280,420,-70,31
2,44,1757714092393,6,971,-132,196,-280,490,-140,31
2,44,1757714092393,7,971,-132,196,-280,490,-140,31
2,44,1757714092393,8,971,-132,196,-210,560,-210,31
2,44,1757714092393,9,971,-132,196,-210,560,-210,31
2,45,1757714092560,0,971,-132,196,-210,560,-210,31
2,45,1757714092560,1,971,-132,196,-210,560,-210,31
2,45,1757714092560,2,971,-132,196,-280,490,-140,31
2,45,1757714092560,3,971,-131,196,-280,490,-140,31
2,45,1757714092560,4,971,-132,196,-280,490,-210,31
2,45,1757714092560,5,971,-132,196,-210,490,-140,31
2,45,1757714092560,6,971,-132,196,-280,560,-210,31
2,45,1757714092560,7,971,-132,196,-280,490,-210,31
2,45,1757714092560,8,971,-132,197,-280,490,-140,31
2,45,1757714092560,9,971,-131,197,-280,420,-140,31
2,46,1757714092726,0,971,-131,197,-210,560,-210,31
2,46,1757714092726,1,971,-132,197,-280,420,-70,31
2,46,1757714092726,2,971,-132,197,-210,560,-210,31
2,46,1757714092726,3,971,-132,197,-280,420,-70,31
2,46,1757714092726,4,971,-132,197,-210,560,-210,31
2,46,1757714092726,5,971,-132,197,-210,560,-210,31
2,46,1757714092726,6,971,-132,197,-280,420,-70,31
2,46,1757714092726,7,971,-131,197,-210,560,-210,31
2,46,1757714092726,8,971,-131,197,-280,420,-70,31
2,46,1757714092726,9,971,-132,197,-210,490,-210,31
2,47,1757714092893,0,971,-132,197,-210,490,-210,31
2,47,1757714092893,1,971,-132,197,-210,490,-210,31
2,47,1757714092893,2,971,-132,197,-210,490,-210,31
2,47,1757714092893,3,971,-132,197,-280,560,-140,31
2,47,1757714092893,4,971,-131,197,-280,490,-210,31
2,47,1757714092893,5,971,-131,197,-210,490,-140,31
2,47,1757714092893,6,971,-131,197,-210,490,-210,31
2,47,1757714092893,7,971,-131,197,-280,420,-70,31
2,47,1757714092893,8,971,-132,197,-210,560,-210,31
2,47,1757714092893,9,971,-132,197,-280,490,-140,31
