record_version,record_number,record_timestamp,aux_timestamp,mag_uT_x,mag_uT_y,mag_uT_z,aux_flags
2,491,1757714347942,1757714349050,-607,9755,-2424,31
2,492,1757714348109,1757714349248,-616,9714,-2360,31
2,493,1757714348275,1757714349356,-602,9731,-2384,31
2,494,1757714348442,1757714349556,-604,9749,-2359,31
2,495,1757714348609,1757714349719,-619,9729,-2316,31
2,496,1757714348775,1757714349818,-621,9736,-2366,31
2,497,1757714348942,1757714350067,-617,9741,-2354,31
2,498,1757714349109,1757714350226,-638,9771,-2343,31
2,499,1757714349275,1757714350427,-614,9741,-2360,31
2,500,1757714349442,1757714350527,-610,9739,-2344,31
2,501,1757714349609,1757714350735,-605,9751,-2380,31
2,502,1757714349775,1757714350844,-611,9737,-2368,31
2,503,1757714349942,1757714351093,-610,9735,-2366,31
2,504,1757714350109,1757714351242,-623,9746,-2355,31
2,505,1757714350275,1757714351392,-616,9736,-2332,31
2,506,1757714350442,1757714351592,-615,9736,-2378,31
2,507,1757714350609,1757714351751,-627,9759,-2388,31
2,508,1757714350775,1757714351801,-616,9730,-2345,31
2,509,1757714350942,1757714351801,-616,9730,-2345,31
2,510,1757714351109,1757714352262,-616,9730,-2345,31
2,511,1757714351275,1757714352412,-639,9751,-2355,31
2,512,1757714351442,1757714352622,-613,9741,-2374,31
2,513,1757714351609,1757714352771,-625,9749,-2320,31
2,514,1757714351775,1757714352771,-625,9749,-2320,31
2,515,1757714351942,1757714352771,-625,9749,-2320,31
2,516,1757714352109,1757714353277,-625,9749,-2320,31
2,517,1757714352275,1757714353437,-634,9745,-2370,31
2,518,1757714352442,1757714353586,-611,9756,-2321,31
2,519,1757714352609,1757714353786,-608,9763,-2332,31
2,520,1757714352775,1757714353886,-609,9751,-2321,31
2,521,1757714352942,1757714353886,-609,9751,-2321,31
2,522,1757714353109,1757714354295,-609,9751,-2321,31
2,523,1757714353275,1757714354404,-610,9765,-2278,31
2,524,1757714353442,1757714354552,-609,9755,-2273,31
2,525,1757714353609,1757714354811,-609,9733,-2311,31
2,526,1757714353775,1757714354858,-620,9728,-2277,31
2,528,1757714354109,1757714355311,-620,9728,-2277,31
2,529,1757714354275,1757714355409,-604,9758,-2305,31
2,530,1757714354442,1757714355567,-612,9681,-2350,31
2,531,1757714354609,1757714355816,-606,9748,-2382,31
2,532,1757714354775,1757714355965,-618,9748,-2311,31
2,533,1757714354942,1757714355965,-618,9748,-2311,31
2,533,1757714354942,1757714355965,-618,9748,-2311,31
2,535,1757714355275,1757714356438,-629,9736,-2317,31
2,536,1757714355442,1757714356587,-610,9732,-2247,31
2,537,1757714355609,1757714356837,-628,9749,-2308,31
2,538,1757714355775,1757714356986,-627,9747,-2365,31
2,539,1757714355942,1757714356986,-627,9747,-2365,31
2,540,1757714356109,1757714357347,-627,9747,-2365,31
2,541,1757714356275,1757714357446,-635,9770,-2279,31
2,542,1757714356442,1757714357595,-641,9757,-2329,31
2,543,1757714356609,1757714357847,-624,9746,-2315,31
2,544,1757714356775,1757714357955,-622,9765,-2338,31
2,545,1757714356942,1757714358104,-608,9753,-2296,31
2,546,1757714357109,1757714358104,-608,9753,-2296,31
2,547,1757714357275,1757714358462,-630,9773,-2416,31
2,548,1757714357442,1757714358619,-613,9714,-2431,31
2,549,1757714357609,1757714358768,-613,9747,-2402,31
2,550,1757714357775,1757714359018,-611,9759,-2401,31
2,551,1757714357942,1757714359018,-611,9759,-2401,31
2,552,1757714358109,1757714359018,-611,9759,-2401,31
2,553,1757714358275,1757714359488,-618,9720,-2320,31
2,554,1757714358442,1757714359689,-625,9732,-2369,31
2,555,1757714358609,1757714359838,-613,9745,-2391,31
2,556,1757714358775,1757714360040,-604,9742,-2340,31
2,557,1757714358942,1757714360147,-617,9742,-2369,31
2,558,1757714359109,1757714360147,-617,9742,-2369,31
2,559,1757714359275,1757714360497,-602,9743,-2302,31
2,559,1757714359275,1757714360497,-602,9743,-2302,31
2,560,1757714359442,1757714360697,-605,9745,-2357,31
2,561,1757714359609,1757714360847,-621,9740,-2299,31
2,562,1757714359775,1757714361057,-611,9756,-2356,31
2,563,1757714359942,1757714361157,-611,9750,-2341,31
2,564,1757714360109,1757714361157,-611,9750,-2341,31
2,565,1757714360275,1757714361512,-624,9756,-2360,31
2,566,1757714360442,1757714361720,-615,9749,-2334,31
2,567,1757714360609,1757714361870,-613,9758,-2356,31
2,568,1757714360775,1757714362020,-637,9755,-2377,31
2,569,1757714360942,1757714362219,-630,9779,-2399,31
2,570,1757714361109,1757714362219,-630,9779,-2399,31
2,570,1757714361109,1757714362219,-630,9779,-2399,31
2,572,1757714361442,1757714362685,-625,9759,-2403,31
2,573,1757714361609,1757714362833,-633,9762,-2365,31
2,574,1757714361775,1757714362981,-616,9765,-2336,31
2,575,1757714361942,1757714363132,-622,9766,-2328,31
2,576,1757714362109,1757714363132,-622,9766,-2328,31
2,577,1757714362275,1757714363545,-633,9759,-2335,31
2,578,1757714362442,1757714363693,-612,9749,-2337,31
2,579,1757714362609,1757714363841,-633,9758,-2277,31
2,580,1757714362775,1757714363997,-627,9768,-2282,31
2,581,1757714362942,1757714364146,-615,9749,-2312,31
2,582,1757714363109,1757714364146,-615,9749,-2312,31
2,583,1757714363275,1757714364562,-608,9747,-2293,31
2,584,1757714363442,1757714364764,-624,9745,-2365,31
2,585,1757714363609,1757714364873,-634,9740,-2446,31
2,585,1757714363609,1757714364873,-634,9740,-2446,31
2,587,1757714363942,1757714365169,-632,9773,-2401,31
2,588,1757714364109,1757714365169,-632,9773,-2401,31
2,589,1757714364275,1757714365586,-619,9745,-2349,31
2,590,1757714364442,1757714365734,-630,9760,-2323,31
2,591,1757714364609,1757714365882,-612,9758,-2380,31
2,592,1757714364775,1757714366032,-638,9777,-2325,31
2,593,1757714364942,1757714366283,-614,9741,-2374,31
2,594,1757714365109,1757714366283,-614,9741,-2374,31
2,595,1757714365275,1757714366603,-608,9755,-2350,31
2,596,1757714365442,1757714366752,-614,9743,-2384,31
2,598,1757714365775,1757714367110,-624,9765,-2397,31
2,599,1757714365942,1757714367260,-633,9746,-2375,31
2,600,1757714366109,1757714367360,-637,9763,-2391,31
2,601,1757714366275,1757714367611,-642,9750,-2443,31
2,602,1757714366442,1757714367760,-633,9757,-2394,31
2,603,1757714366609,1757714367970,-642,9758,-2426,31
2,604,1757714366775,1757714368119,-606,9765,-2386,31
2,605,1757714366942,1757714368269,-620,9752,-2401,31
2,606,1757714367109,1757714368369,-606,9759,-2390,31
2,607,1757714367275,1757714368638,-618,9751,-2410,31
2,608,1757714367442,1757714368786,-628,9745,-2409,31
2,609,1757714367609,1757714368934,-611,9753,-2333,31
2,610,1757714367775,1757714369134,-604,9761,-2375,31
2,611,1757714367942,1757714369284,-616,9750,-2346,31
2,611,1757714367942,1757714369284,-616,9750,-2346,31
2,612,1757714368109,1757714369284,-616,9750,-2346,31
2,613,1757714368275,1757714369644,-619,9751,-2357,31
2,615,1757714368609,1757714369943,-611,9743,-2336,31
2,616,1757714368775,1757714370153,-628,9739,-2355,31
2,616,1757714368775,1757714370153,-628,9739,-2355,31
2,617,1757714368942,1757714370304,-616,9758,-2326,31
2,618,1757714369109,1757714370453,-616,9737,-2369,31
2,620,1757714369442,1757714370765,-607,9735,-2380,31
2,621,1757714369609,1757714370924,-628,9701,-2410,31
2,622,1757714369775,1757714371175,-604,9764,-2353,31
2,623,1757714369942,1757714371274,-623,9744,-2347,31
2,624,1757714370109,1757714371422,-599,9732,-2350,31
2,625,1757714370275,1757714371681,-612,9728,-2327,31
2,626,1757714370442,1757714371790,-621,9738,-2330,31
2,627,1757714370609,1757714371939,-625,9736,-2357,31
2,628,1757714370775,1757714372190,-617,9734,-2296,31
2,629,1757714370942,1757714372290,-601,9758,-2349,31
2,630,1757714371109,1757714372448,-626,9761,-2323,31
2,631,1757714371275,1757714372696,-625,9734,-2333,31
2,632,1757714371442,1757714372844,-589,9731,-2383,31
2,633,1757714371609,1757714372993,-619,9731,-2363,31
2,634,1757714371775,1757714373142,-618,9746,-2328,31
2,634,1757714371775,1757714373142,-618,9746,-2328,31
2,635,1757714371942,1757714373351,-615,9740,-2307,31
2,636,1757714372109,1757714373501,-606,9757,-2294,31
2,637,1757714372275,1757714373664,-590,9753,-2356,31
2,638,1757714372442,1757714373860,-593,9737,-2351,31
2,639,1757714372609,1757714374017,-608,9722,-2320,31
2,640,1757714372775,1757714374166,-616,9736,-2356,31
2,641,1757714372942,1757714374366,-609,9732,-2309,31
2,642,1757714373109,1757714374516,-611,9764,-2286,31
2,643,1757714373275,1757714374681,-611,9764,-2286,31
2,644,1757714373442,1757714374888,-604,9736,-2358,31
2,645,1757714373609,1757714374987,-603,9746,-2331,31
2,646,1757714373775,1757714375136,-618,9723,-2348,31
2,647,1757714373942,1757714375388,-615,9749,-2348,31
2,648,1757714374109,1757714375496,-618,9740,-2319,31
2,649,1757714374275,1757714375645,-613,9745,-2356,31
2,650,1757714374442,1757714375645,-613,9745,-2356,31
2,651,1757714374609,1757714375645,-613,9745,-2356,31
2,652,1757714374775,1757714376206,-613,9745,-2356,31
2,654,1757714375109,1757714376511,-607,9753,-2364,31
2,655,1757714375275,1757714376660,-609,9748,-2397,31
2,656,1757714375442,1757714376660,-609,9748,-2397,31
2,657,1757714375609,1757714376660,-609,9748,-2397,31
2,658,1757714375775,1757714377232,-609,9748,-2397,31
2,659,1757714375942,1757714377381,-619,9744,-2413,31
2,660,1757714376109,1757714377581,-605,9740,-2384,31
2,661,1757714376275,1757714377681,-629,9748,-2385,31
2,662,1757714376442,1757714377681,-629,9748,-2385,31
2,663,1757714376609,1757714377681,-629,9748,-2385,31
2,664,1757714376775,1757714378247,-629,9748,-2385,31
2,665,1757714376942,1757714378396,-607,9761,-2322,31
2,666,1757714377109,1757714378594,-613,9759,-2332,31
2,667,1757714377275,1757714378702,-598,9757,-2345,31
2,668,1757714377442,1757714378702,-598,9757,-2345,31
2,669,1757714377609,1757714378702,-598,9757,-2345,31
2,670,1757714377775,1757714379256,-598,9757,-2345,31
2,671,1757714377942,1757714379414,-609,9738,-2348,31
2,672,1757714378109,1757714379612,-605,9725,-2310,31
2,673,1757714378275,1757714379711,-588,9726,-2298,31
2,674,1757714378442,1757714379711,-588,9726,-2298,31
2,675,1757714378609,1757714379711,-588,9726,-2298,31
2,676,1757714378775,1757714380285,-588,9726,-2298,31
2,677,1757714378942,1757714380432,-597,9724,-2337,31
2,678,1757714379109,1757714380581,-622,9717,-2355,31
2,679,1757714379275,1757714380730,-621,9730,-2336,31
2,680,1757714379442,1757714380730,-621,9730,-2336,31
2,681,1757714379609,1757714380730,-621,9730,-2336,31
2,682,1757714379775,1757714381240,-621,9730,-2336,31
2,683,1757714379942,1757714381449,-601,9730,-2307,31
2,684,1757714380109,1757714381597,-623,9741,-2357,31
2,685,1757714380275,1757714381756,-588,9717,-2353,31
2,686,1757714380442,1757714381756,-588,9717,-2353,31
2,686,1757714380442,1757714381756,-588,9717,-2353,31
2,688,1757714380775,1757714382256,-588,9717,-2353,31
2,688,1757714380775,1757714382256,-588,9717,-2353,31
2,690,1757714381109,1757714382616,-614,9734,-2360,31
2,690,1757714381109,1757714382616,-614,9734,-2360,31
2,692,1757714381442,1757714382766,-616,9737,-2290,31
2,693,1757714381609,1757714382766,-616,9737,-2290,31
2,694,1757714381775,1757714383274,-616,9737,-2290,31
2,695,1757714381942,1757714383483,-602,9717,-2354,31
2,696,1757714382109,1757714383632,-624,9720,-2365,31
2,697,1757714382275,1757714383781,-613,9723,-2378,31
2,698,1757714382442,1757714383980,-618,9724,-2346,31
2,698,1757714382442,1757714383980,-618,9724,-2346,31
2,699,1757714382609,1757714384137,-622,9727,-2338,31
2,700,1757714382775,1757714384336,-612,9725,-2359,31
2,701,1757714382942,1757714384435,-601,9728,-2371,31
2,703,1757714383275,1757714384845,-619,9732,-2349,31
2,703,1757714383275,1757714384845,-619,9732,-2349,31
2,704,1757714383442,1757714384845,-619,9732,-2349,31
2,705,1757714383609,1757714384845,-619,9732,-2349,31
2,706,1757714383775,1757714385307,-619,9732,-2349,31
2,707,1757714383942,1757714385507,-597,9738,-2345,31
2,708,1757714384109,1757714385662,-604,9704,-2359,31
2,709,1757714384275,1757714385812,-616,9719,-2352,31
2,710,1757714384442,1757714385912,-627,9694,-2353,31
2,711,1757714384609,1757714385912,-627,9694,-2353,31
2,713,1757714384942,1757714386432,-612,9723,-2358,31
2,714,1757714385109,1757714386681,-606,9729,-2319,31
2,715,1757714385275,1757714386829,-616,9703,-2412,31
2,716,1757714385442,1757714386829,-616,9703,-2412,31
2,717,1757714385609,1757714386829,-616,9703,-2412,31
2,718,1757714385775,1757714387341,-616,9703,-2412,31
2,719,1757714385942,1757714387450,-599,9743,-2358,31
2,720,1757714386109,1757714387701,-610,9735,-2413,31
2,721,1757714386275,1757714387858,-606,9731,-2380,31
2,722,1757714386442,1757714387858,-606,9731,-2380,31
2,723,1757714386609,1757714387858,-606,9731,-2380,31
2,724,1757714386775,1757714388359,-606,9731,-2380,31
2,725,1757714386942,1757714388459,-601,9714,-2360,31
2,726,1757714387109,1757714388718,-613,9745,-2325,31
2,727,1757714387275,1757714388867,-582,9727,-2355,31
2,728,1757714387442,1757714388867,-582,9727,-2355,31
2,729,1757714387609,1757714388867,-582,9727,-2355,31
2,730,1757714387775,1757714389374,-582,9727,-2355,31
2,731,1757714387942,1757714389482,-605,9733,-2340,31
2,732,1757714388109,1757714389631,-608,9746,-2370,31
2,733,1757714388275,1757714389881,-611,9741,-2340,31
2,734,1757714388442,1757714389981,-594,9724,-2331,31
2,734,1757714388442,1757714389981,-594,9724,-2331,31
2,735,1757714388609,1757714389981,-594,9724,-2331,31
2,736,1757714388775,1757714390394,-594,9724,-2331,31
2,738,1757714389109,1757714390651,-602,9749,-2316,31
2,739,1757714389275,1757714390903,-625,9733,-2323,31
2,740,1757714389442,1757714391011,-608,9735,-2340,31
2,741,1757714389609,1757714391011,-608,9735,-2340,31
2,742,1757714389775,1757714391408,-608,9735,-2340,31
2,743,1757714389942,1757714391506,-620,9727,-2315,31
2,744,1757714390109,1757714391663,-620,9725,-2283,31
2,745,1757714390275,1757714391912,-601,9737,-2281,31
2,746,1757714390442,1757714391960,-586,9715,-2306,31
2,747,1757714390609,1757714391960,-586,9715,-2306,31
2,748,1757714390775,1757714392427,-586,9715,-2306,31
2,749,1757714390942,1757714392536,-605,9746,-2342,31
2,750,1757714391109,1757714392686,-596,9730,-2328,31
2,751,1757714391275,1757714392886,-620,9700,-2309,31
2,752,1757714391442,1757714393036,-606,9717,-2351,31
2,753,1757714391609,1757714393036,-606,9717,-2351,31
2,754,1757714391775,1757714393036,-606,9717,-2351,31
2,755,1757714391942,1757714393550,-617,9698,-2340,31
2,756,1757714392109,1757714393698,-608,9752,-2360,31
2,757,1757714392275,1757714393847,-626,9710,-2347,31
2,758,1757714392442,1757714394105,-614,9742,-2299,31
2,759,1757714392609,1757714394105,-614,9742,-2299,31
2,760,1757714392775,1757714394105,-614,9742,-2299,31
2,761,1757714392942,1757714394557,-618,9738,-2281,31
2,762,1757714393109,1757714394706,-610,9728,-2295,31
2,763,1757714393275,1757714394863,-610,9738,-2350,31
2,764,1757714393442,1757714395114,-615,9720,-2347,31
2,765,1757714393609,1757714395214,-620,9726,-2316,31
2,766,1757714393775,1757714395214,-620,9726,-2316,31
2,767,1757714393942,1757714395586,-612,9732,-2373,31
2,768,1757714394109,1757714395735,-609,9748,-2340,31
2,768,1757714394109,1757714395735,-609,9748,-2340,31
2,770,1757714394442,1757714396136,-635,9715,-2392,31
2,770,1757714394442,1757714396136,-635,9715,-2392,31
2,772,1757714394775,1757714396285,-611,9706,-2354,31
2,773,1757714394942,1757714396600,-636,9762,-2395,31
2,774,1757714395109,1757714396801,-619,9728,-2395,31
2,775,1757714395275,1757714396950,-605,9727,-2445,31
2,776,1757714395442,1757714397109,-613,9714,-2387,31
2,777,1757714395609,1757714397309,-625,9712,-2403,31
2,778,1757714395775,1757714397309,-625,9712,-2403,31
2,779,1757714395942,1757714397606,-599,9707,-2384,31
2,780,1757714396109,1757714397754,-610,9720,-2357,31
2,781,1757714396275,1757714397913,-613,9693,-2390,31
2,782,1757714396442,1757714398164,-614,9723,-2371,31
2,783,1757714396609,1757714398263,-625,9708,-2364,31
2,784,1757714396775,1757714398263,-625,9708,-2364,31
2,785,1757714396942,1757714398632,-620,9719,-2360,31
2,786,1757714397109,1757714398780,-614,9732,-2360,31
2,787,1757714397275,1757714398929,-615,9716,-2404,31
2,788,1757714397442,1757714399078,-612,9716,-2388,31
2,789,1757714397609,1757714399328,-617,9720,-2369,31
2,790,1757714397775,1757714399437,-637,9714,-2413,31
2,791,1757714397942,1757714399641,-614,9712,-2425,31
2,792,1757714398109,1757714399789,-615,9723,-2365,31
2,793,1757714398275,1757714399938,-609,9712,-2369,31
2,794,1757714398442,1757714400096,-630,9731,-2384,31
2,794,1757714398442,1757714400096,-630,9731,-2384,31
2,795,1757714398609,1757714400345,-627,9728,-2341,31
2,796,1757714398775,1757714400393,-627,9718,-2363,31
2,797,1757714398942,1757714400658,-612,9706,-2403,31
2,798,1757714399109,1757714400807,-611,9713,-2345,31
2,799,1757714399275,1757714401016,-621,9733,-2379,31
2,800,1757714399442,1757714401166,-603,9719,-2375,31
2,801,1757714399609,1757714401368,-592,9713,-2349,31
2,802,1757714399775,1757714401467,-603,9713,-2341,31
2,804,1757714400109,1757714401831,-608,9707,-2345,31
2,805,1757714400275,1757714401980,-615,9716,-2294,31
2,806,1757714400442,1757714402181,-628,9704,-2337,31
2,806,1757714400442,1757714402181,-628,9704,-2337,31
2,807,1757714400609,1757714402330,-619,9717,-2356,31
2,808,1757714400775,1757714402539,-606,9700,-2373,31
2,809,1757714400942,1757714402586,-621,9712,-2288,31
2,811,1757714401275,1757714402586,-621,9712,-2288,31
2,812,1757714401442,1757714403201,-606,9692,-2327,31
2,813,1757714401609,1757714403360,-621,9715,-2354,31
2,814,1757714401775,1757714403561,-597,9728,-2351,31
2,815,1757714401942,1757714403610,-605,9740,-2343,31
2,816,1757714402109,1757714403610,-605,9740,-2343,31
2,817,1757714402275,1757714403610,-605,9740,-2343,31
2,818,1757714402442,1757714404224,-609,9718,-2364,31
2,819,1757714402609,1757714404374,-606,9701,-2383,31
2,820,1757714402775,1757714404524,-608,9731,-2377,31
2,821,1757714402942,1757714404624,-631,9716,-2389,31
2,822,1757714403109,1757714404624,-631,9716,-2389,31
2,823,1757714403275,1757714404624,-631,9716,-2389,31
2,824,1757714403442,1757714405247,-611,9748,-2384,31
2,825,1757714403609,1757714405346,-632,9723,-2359,31
2,826,1757714403775,1757714405504,-619,9730,-2416,31
2,827,1757714403942,1757714405654,-623,9705,-2323,31
2,828,1757714404109,1757714405654,-623,9705,-2323,31
2,829,1757714404275,1757714405654,-623,9705,-2323,31
2,830,1757714404442,1757714406251,-608,9695,-2390,31
2,831,1757714404609,1757714406408,-610,9717,-2371,31
2,832,1757714404775,1757714406556,-607,9707,-2332,31
2,833,1757714404942,1757714406704,-597,9724,-2328,31
2,834,1757714405109,1757714406704,-597,9724,-2328,31
2,835,1757714405275,1757714406704,-597,9724,-2328,31
2,836,1757714405442,1757714407275,-598,9737,-2395,31
2,837,1757714405609,1757714407423,-623,9747,-2359,31
2,838,1757714405775,1757714407572,-636,9725,-2327,31
2,839,1757714405942,1757714407720,-617,9745,-2376,31
2,840,1757714406109,1757714407720,-617,9745,-2376,31
2,841,1757714406275,1757714407720,-617,9745,-2376,31
2,842,1757714406442,1757714408247,-617,9745,-2376,31
2,843,1757714406609,1757714408442,-599,9720,-2358,31
2,844,1757714406775,1757714408590,-619,9730,-2364,31
2,845,1757714406942,1757714408747,-604,9730,-2353,31
2,846,1757714407109,1757714408747,-604,9730,-2353,31
2,847,1757714407275,1757714408747,-604,9730,-2353,31
2,848,1757714407442,1757714409252,-604,9730,-2353,31
2,849,1757714407609,1757714409455,-613,9701,-2347,31
2,850,1757714407775,1757714409604,-600,9710,-2337,31
2,851,1757714407942,1757714409754,-625,9722,-2399,31
2,852,1757714408109,1757714409754,-625,9722,-2399,31
2,853,1757714408275,1757714409754,-625,9722,-2399,31
2,854,1757714408442,1757714410277,-625,9722,-2399,31
2,855,1757714408609,1757714410475,-615,9712,-2286,31
2,856,1757714408775,1757714410574,-601,9704,-2326,31
2,857,1757714408942,1757714410723,-627,9716,-2332,31
2,858,1757714409109,1757714410880,-606,9655,-2314,31
2,859,1757714409275,1757714410880,-606,9655,-2314,31
2,860,1757714409442,1757714411285,-606,9655,-2314,31
2,861,1757714409609,1757714411484,-626,9733,-2263,31
2,862,1757714409775,1757714411583,-615,9727,-2303,31
2,863,1757714409942,1757714411741,-630,9715,-2310,31
2,864,1757714410109,1757714411891,-621,9714,-2331,31
2,865,1757714410275,1757714411891,-621,9714,-2331,31
2,866,1757714410442,1757714412303,-621,9714,-2331,31
2,867,1757714410609,1757714412508,-608,9712,-2335,31
2,868,1757714410775,1757714412656,-614,9735,-2366,31
2,868,1757714410775,1757714412656,-614,9735,-2366,31
2,869,1757714410942,1757714412805,-606,9724,-2336,31
2,871,1757714411275,1757714412805,-606,9724,-2336,31
2,872,1757714411442,1757714413329,-606,9724,-2336,31
2,873,1757714411609,1757714413477,-613,9715,-2354,31
2,874,1757714411775,1757714413677,-599,9742,-2332,31
2,875,1757714411942,1757714413776,-619,9727,-2298,31
2,876,1757714412109,1757714413925,-602,9725,-2313,31
2,877,1757714412275,1757714413925,-602,9725,-2313,31
2,878,1757714412442,1757714414347,-602,9725,-2313,31
2,880,1757714412775,1757714414693,-607,9715,-2294,31
2,880,1757714412775,1757714414693,-607,9715,-2294,31
2,881,1757714412942,1757714414801,-596,9725,-2328,31
2,882,1757714413109,1757714414951,-619,9699,-2319,31
2,884,1757714413442,1757714415353,-619,9699,-2319,31
2,884,1757714413442,1757714415353,-619,9699,-2319,31
2,885,1757714413609,1757714415502,-616,9701,-2327,31
2,886,1757714413775,1757714415660,-617,9717,-2360,31
2,887,1757714413942,1757714415860,-616,9713,-2338,31
2,888,1757714414109,1757714416010,-611,9680,-2356,31
2,889,1757714414275,1757714416010,-611,9680,-2356,31
2,890,1757714414442,1757714416382,-611,9680,-2356,31
2,892,1757714414775,1757714416681,-601,9709,-2332,31
2,892,1757714414775,1757714416681,-601,9709,-2332,31
2,893,1757714414942,1757714416883,-582,9710,-2395,31
2,894,1757714415109,1757714416982,-603,9702,-2350,31
2,895,1757714415275,1757714416982,-603,9702,-2350,31
2,896,1757714415442,1757714417336,-603,9702,-2350,31
2,897,1757714415609,1757714417543,-600,9715,-2371,31
2,898,1757714415775,1757714417691,-609,9723,-2364,31
2,900,1757714416109,1757714418000,-609,9720,-2359,31
2,900,1757714416109,1757714418000,-609,9720,-2359,31
2,901,1757714416275,1757714418000,-609,9720,-2359,31
2,902,1757714416442,1757714418353,-609,9720,-2359,31
2,903,1757714416609,1757714418552,-627,9699,-2347,31
2,904,1757714416775,1757714418709,-609,9721,-2354,31
2,906,1757714417109,1757714419008,-584,9703,-2368,31
2,906,1757714417109,1757714419008,-584,9703,-2368,31
2,907,1757714417275,1757714419008,-584,9703,-2368,31
2,908,1757714417442,1757714419369,-584,9703,-2368,31
2,909,1757714417609,1757714419577,-608,9737,-2378,31
2,910,1757714417775,1757714419725,-603,9722,-2371,31
2,911,1757714417942,1757714419923,-617,9733,-2379,31
2,912,1757714418109,1757714420022,-621,9716,-2349,31
2,913,1757714418275,1757714420022,-621,9716,-2349,31
2,914,1757714418442,1757714420386,-621,9716,-2349,31
2,915,1757714418609,1757714420595,-598,9712,-2342,31
2,915,1757714418609,1757714420595,-598,9712,-2342,31
2,917,1757714418942,1757714420892,-626,9710,-2399,31
2,918,1757714419109,1757714421102,-613,9726,-2375,31
2,919,1757714419275,1757714421152,-600,9710,-2378,31
2,920,1757714419442,1757714421403,-600,9710,-2378,31
2,921,1757714419609,1757714421603,-584,9732,-2348,31
2,922,1757714419775,1757714421759,-604,9716,-2344,31
2,923,1757714419942,1757714421909,-615,9714,-2398,31
2,924,1757714420109,1757714422111,-620,9715,-2401,31
2,925,1757714420275,1757714422210,-616,9716,-2350,31
2,926,1757714420442,1757714422420,-616,9716,-2350,31
2,927,1757714420609,1757714422528,-608,9743,-2392,31
2,928,1757714420775,1757714422776,-620,9724,-2356,31
2,930,1757714421109,1757714423124,-634,9707,-2328,31
2,930,1757714421109,1757714423124,-634,9707,-2328,31
2,931,1757714421275,1757714423232,-612,9713,-2372,31
2,932,1757714421442,1757714423437,-612,9713,-2372,31
2,933,1757714421609,1757714423535,-607,9731,-2392,31
2,934,1757714421775,1757714423784,-609,9732,-2395,31
2,935,1757714421942,1757714423932,-618,9753,-2341,31
2,936,1757714422109,1757714424091,-612,9730,-2330,31
2,937,1757714422275,1757714424291,-613,9712,-2335,31
2,938,1757714422442,1757714424454,-613,9712,-2335,31
2,939,1757714422609,1757714424553,-593,9725,-2388,31
2,940,1757714422775,1757714424813,-611,9711,-2335,31
2,941,1757714422942,1757714424961,-623,9717,-2406,31
2,942,1757714423109,1757714425110,-623,9709,-2332,31
2,943,1757714423275,1757714425258,-608,9706,-2313,31
2,944,1757714423442,1757714425471,-608,9706,-2313,31
2,945,1757714423609,1757714425577,-615,9714,-2327,31
2,946,1757714423775,1757714425727,-616,9717,-2396,31
2,947,1757714423942,1757714425976,-607,9726,-2378,31
2,948,1757714424109,1757714426127,-607,9715,-2370,31
2,949,1757714424275,1757714426277,-596,9722,-2425,31
2,950,1757714424442,1757714426489,-597,9720,-2416,31
2,951,1757714424609,1757714426599,-610,9701,-2331,31
2,952,1757714424775,1757714426748,-598,9749,-2336,31
2,953,1757714424942,1757714427000,-605,9719,-2362,31
2,954,1757714425109,1757714427108,-619,9711,-2347,31
2,955,1757714425275,1757714427257,-606,9722,-2328,31
2,956,1757714425442,1757714427504,-625,9715,-2332,31
2,957,1757714425609,1757714427604,-613,9712,-2394,31
2,958,1757714425775,1757714427752,-607,9710,-2370,31
2,959,1757714425942,1757714428009,-604,9728,-2368,31
2,960,1757714426109,1757714428158,-598,9727,-2340,31
2,961,1757714426275,1757714428357,-611,9724,-2373,31
2,962,1757714426442,1757714428522,-607,9732,-2358,31
2,963,1757714426609,1757714428682,-622,9727,-2428,31
2,964,1757714426775,1757714428832,-604,9720,-2405,31
2,965,1757714426942,1757714428982,-609,9733,-2300,31
2,966,1757714427109,1757714429180,-619,9744,-2371,31
2,967,1757714427275,1757714429329,-620,9743,-2410,31
2,968,1757714427442,1757714429539,-612,9727,-2343,31
2,969,1757714427609,1757714429637,-604,9734,-2380,31
2,970,1757714427775,1757714429786,-620,9719,-2399,31
2,971,1757714427942,1757714430037,-612,9736,-2335,31
2,972,1757714428109,1757714430193,-615,9712,-2357,31
2,973,1757714428275,1757714430343,-616,9715,-2403,31
2,974,1757714428442,1757714430545,-616,9719,-2430,31
2,975,1757714428609,1757714430545,-616,9719,-2430,31
2,976,1757714428775,1757714430545,-616,9719,-2430,31
2,977,1757714428942,1757714430545,-616,9719,-2430,31
2,978,1757714429109,1757714431170,-616,9742,-2424,31
2,979,1757714429275,1757714431320,-604,9733,-2376,31
2,980,1757714429442,1757714431520,-601,9732,-2396,31
2,981,1757714429609,1757714431570,-610,9705,-2370,31
2,982,1757714429775,1757714431570,-610,9705,-2370,31
2,983,1757714429942,1757714431570,-610,9705,-2370,31
2,984,1757714430109,1757714432188,-634,9732,-2400,31
2,985,1757714430275,1757714432336,-632,9736,-2412,31
2,986,1757714430442,1757714432494,-616,9724,-2373,31
2,987,1757714430609,1757714432690,-597,9730,-2316,31
2,988,1757714430775,1757714432839,-602,9732,-2318,31
2,989,1757714430942,1757714433039,-605,9744,-2336,31
