record_version,record_number,record_timestamp,sample_index,ax,ay,az,gx,gy,gz,aux_flags
2,0,1757714266109,0,971,-132,197,-210,560,-210,7
2,0,1757714266109,1,971,-132,197,-210,560,-210,7
2,0,1757714266109,2,971,-132,197,-210,490,-210,7
2,0,1757714266109,3,971,-132,196,-210,490,-210,7
2,0,1757714266109,4,971,-132,196,-280,490,-140,7
2,0,1757714266109,5,971,-132,197,-280,490,-210,7
2,0,1757714266109,6,971,-132,197,-280,490,-70,7
2,0,1757714266109,7,971,-132,197,-210,560,-210,7
2,0,1757714266109,8,971,-132,196,-280,420,-70,7
2,0,1757714266109,9,971,-132,196,-210,560,-210,7
2,1,1757714266275,0,971,-132,196,-280,490,-140,31
2,1,1757714266275,1,971,-132,196,-350,420,-70,31
2,1,1757714266275,2,971,-132,196,-210,630,-280,31
2,1,1757714266275,3,971,-132,197,-280,420,-140,31
2,1,1757714266275,4,971,-132,196,-280,560,-210,31
2,1,1757714266275,5,971,-132,196,-280,560,-210,31
2,1,1757714266275,6,971,-132,197,-210,630,-280,31
2,1,1757714266275,7,971,-132,197,-280,490,-70,31
2,1,1757714266275,8,971,-132,197,-280,490,-70,31
2,1,1757714266275,9,971,-132,197,-210,490,-140,31
2,2,1757714266442,0,971,-132,196,-280,490,-140,31
2,2,1757714266442,1,971,-132,196,-280,490,-140,31
2,2,1757714266442,2,971,-132,196,-280,490,-140,31
2,2,1757714266442,3,971,-132,196,-280,490,-140,31
2,2,1757714266442,4,971,-132,196,-280,490,-140,31
2,2,1757714266442,5,971,-132,196,-280,490,-140,31
2,2,1757714266442,6,971,-132,196,-210,560,-210,31
2,2,1757714266442,7,971,-132,196,-280,420,-140,31
2,2,1757714266442,8,971,-132,196,-210,560,-210,31
2,2,1757714266442,9,971,-132,196,-280,490,-140,31
2,3,1757714266609,0,971,-132,196,-280,490,-210,31
2,3,1757714266609,1,971,-132,196,-280,490,-210,31
2,3,1757714266609,2,971,-132,196,-280,420,-140,31
2,3,1757714266609,3,971,-132,196,-210,490,-210,31
2,3,1757714266609,4,971,-132,196,-210,490,-140,31
2,3,1757714266609,5,971,-132,196,-280,490,-140,31
2,3,1757714266609,6,971,-132,196,-280,490,-210,31
2,3,1757714266609,7,971,-132,196,-210,560,-210,31
2,3,1757714266609,8,971,-132,196,-280,420,-140,31
2,3,1757714266609,9,971,-132,196,-210,560,-280,31
2,4,1757714266775,0,971,-132,196,-210,560,-280,31
2,4,1757714266775,1,971,-132,196,-280,490,-140,31
2,4,1757714266775,2,971,-132,196,-280,490,-140,31
2,4,1757714266775,3,971,-132,196,-210,630,-280,31
2,4,1757714266775,4,971,-132,196,-350,420,0,31
2,4,1757714266775,5,971,-132,196,-350,420,0,31
2,4,1757714266775,6,971,-132,196,-350,420,0,31
2,4,1757714266775,7,971,-132,196,-210,630,-280,31
2,4,1757714266775,8,971,-132,196,-280,490,-140,31
2,4,1757714266775,9,971,-132,196,-280,490,-140,31
2,5,1757714266942,0,971,-132,196,-350,350,0,31
2,5,1757714266942,1,971,-132,196,-140,630,-280,31
2,5,1757714266942,2,971,-132,196,-350,420,-70,31
2,5,1757714266942,3,971,-132,196,-210,560,-210,31
2,5,1757714266942,4,971,-132,196,-280,490,-210,31
2,5,1757714266942,5,971,-132,196,-280,490,-140,31
2,5,1757714266942,6,971,-132,196,-210,560,-210,31
2,5,1757714266942,7,971,-132,196,-280,420,-140,31
2,5,1757714266942,8,971,-132,196,-210,560,-210,31
2,5,1757714266942,9,971,-132,196,-280,490,-140,31
2,5,1757714266942,0,971,-132,196,-350,350,0,31
2,5,1757714266942,1,971,-132,196,-140,630,-280,31
2,5,1757714266942,2,971,-132,196,-350,420,-70,31
2,5,1757714266942,3,971,-132,196,-210,560,-210,31
2,5,1757714266942,4,971,-132,196,-280,490,-210,31
2,5,1757714266942,5,971,-132,196,-280,490,-140,31
2,5,1757714266942,6,971,-132,196,-210,560,-210,31
2,5,1757714266942,7,971,-132,196,-280,420,-140,31
2,5,1757714266942,8,971,-132,196,-210,560,-210,31
2,5,1757714266942,9,971,-132,196,-280,490,-140,31
2,6,1757714267109,0,971,-132,196,-210,560,-210,31
2,6,1757714267109,1,971,-132,196,-210,560,-210,31
2,6,1757714267109,2,971,-132,196,-280,490,-140,31
2,6,1757714267109,3,971,-132,196,-280,490,-140,31
2,6,1757714267109,4,971,-132,196,-280,420,-70,31
2,6,1757714267109,5,971,-132,196,-280,420,-70,31
2,6,1757714267109,6,971,-132,196,-210,560,-210,31
2,6,1757714267109,7,971,-132,196,-210,560,-210,31
2,6,1757714267109,8,971,-132,196,-140,630,-280,31
2,6,1757714267109,9,971,-132,196,-280,420,-70,31
2,7,1757714267275,0,971,-132,196,-280,490,-210,31
2,7,1757714267275,1,971,-132,196,-210,560,-210,31
2,7,1757714267275,2,971,-132,196,-350,350,0,31
2,7,1757714267275,3,971,-132,196,-140,630,-350,31
2,7,1757714267275,4,971,-132,196,-350,420,0,31
2,7,1757714267275,5,971,-132,196,-210,560,-210,31
2,7,1757714267275,6,971,-132,196,-280,490,-140,31
2,7,1757714267275,7,971,-132,196,-280,490,-140,31
2,7,1757714267275,8,971,-132,196,-210,560,-210,31
2,7,1757714267275,9,971,-132,196,-280,420,-140,31
2,8,1757714267442,0,971,-132,196,-210,490,-210,31
2,8,1757714267442,1,971,-132,196,-280,490,-140,31
2,8,1757714267442,2,971,-132,196,-280,490,-140,31
2,8,1757714267442,3,971,-132,196,-210,560,-210,31
2,8,1757714267442,4,971,-132,196,-280,420,-140,31
2,8,1757714267442,5,971,-132,196,-210,560,-140,31
2,8,1757714267442,6,971,-132,196,-280,490,-140,31
2,8,1757714267442,7,971,-132,196,-280,490,-140,31
2,8,1757714267442,8,971,-132,196,-210,560,-210,31
2,8,1757714267442,9,971,-132,196,-350,420,-70,31
2,9,1757714267609,0,971,-132,196,-140,630,-280,31
2,9,1757714267609,1,971,-132,196,-280,420,0,31
2,9,1757714267609,2,971,-132,196,-210,630,-280,31
2,9,1757714267609,3,971,-132,196,-210,490,-210,31
2,9,1757714267609,4,971,-132,196,-280,420,-140,31
2,9,1757714267609,5,971,-132,196,-210,630,-280,31
2,9,1757714267609,6,971,-132,196,-350,350,0,31
2,9,1757714267609,7,971,-132,196,-210,630,-280,31
2,9,1757714267609,8,971,-132,196,-350,420,-70,31
2,9,1757714267609,9,971,-132,196,-210,560,-210,31
2,10,1757714267775,0,971,-132,196,-280,490,-140,31
2,10,1757714267775,1,971,-132,196,-280,490,-210,31
2,10,1757714267775,2,971,-132,196,-210,560,-210,31
2,10,1757714267775,3,971,-132,196,-210,560,-210,31
2,10,1757714267775,4,971,-132,196,-210,560,-210,31
2,10,1757714267775,5,971,-132,196,-210,490,-140,31
2,10,1757714267775,6,971,-132,196,-280,490,-140,31
2,10,1757714267775,7,971,-132,196,-280,490,-210,31
2,10,1757714267775,8,971,-132,196,-280,490,-140,31
2,10,1757714267775,9,971,-132,196,-210,560,-210,31
2,11,1757714267942,0,971,-132,196,-280,420,-140,31
2,11,1757714267942,1,971,-132,196,-210,560,-280,31
2,11,1757714267942,2,971,-132,196,-350,420,-70,31
2,11,1757714267942,3,971,-132,196,-210,560,-210,31
2,11,1757714267942,4,971,-132,196,-280,490,-210,31
2,11,1757714267942,5,971,-132,196,-280,420,-70,31
2,11,1757714267942,6,971,-132,196,-210,560,-280,31
2,11,1757714267942,7,971,-132,196,-280,420,-70,31
2,11,1757714267942,8,971,-132,196,-210,560,-210,31
2,11,1757714267942,9,971,-132,196,-210,490,-210,31
2,12,1757714268109,0,971,-132,196,-280,490,-140,31
2,12,1757714268109,1,971,-132,196,-280,490,-210,31
2,12,1757714268109,2,971,-132,196,-280,490,-210,31
2,12,1757714268109,3,971,-132,196,-280,560,-210,31
2,12,1757714268109,4,971,-132,196,-280,560,-210,31
2,12,1757714268109,5,971,-132,196,-210,560,-280,31
2,12,1757714268109,6,971,-132,196,-210,560,-280,31
2,12,1757714268109,7,971,-132,196,-280,420,-70,31
2,12,1757714268109,8,971,-132,196,-210,560,-210,31
2,12,1757714268109,9,971,-132,196,-280,490,-140,31
2,13,1757714268275,0,971,-132,196,-280,490,-140,31
2,13,1757714268275,1,971,-132,196,-210,490,-210,31
2,13,1757714268275,2,971,-132,196,-280,420,-70,31
2,13,1757714268275,3,971,-132,196,-210,560,-210,31
2,13,1757714268275,4,971,-132,196,-280,490,-140,31
2,13,1757714268275,5,971,-132,196,-280,490,-210,31
2,13,1757714268275,6,971,-132,196,-280,490,-140,31
2,13,1757714268275,7,971,-132,196,-280,490,-140,31
2,13,1757714268275,8,971,-132,196,-280,490,-140,31
2,13,1757714268275,9,971,-132,196,-280,490,-140,31
2,14,1757714268442,0,971,-132,196,-280,490,-140,31
2,14,1757714268442,1,971,-132,196,-210,560,-210,31
2,14,1757714268442,2,971,-132,196,-280,420,-70,31
2,14,1757714268442,3,971,-132,196,-140,630,-350,31
2,14,1757714268442,4,971,-132,196,-350,350,70,31
2,14,1757714268442,5,971,-132,196,-140,630,-350,31
2,14,1757714268442,6,971,-132,196,-350,420,-70,31
2,14,1757714268442,7,971,-132,196,-280,490,-210,31
2,14,1757714268442,8,971,-132,196,-210,560,-210,31
2,14,1757714268442,9,971,-132,196,-280,490,-140,31
2,16,1757714268775,0,971,-132,196,-770,-280,840,31
2,16,1757714268775,1,971,-132,196,420,1680,-1610,31
2,16,1757714268775,2,971,-132,196,-980,-700,1190,31
2,16,1757714268775,3,971,-132,196,-980,-700,1190,31
2,16,1757714268775,4,971,-132,196,-560,70,420,31
2,16,1757714268775,5,971,-132,196,-560,70,420,31
2,16,1757714268775,6,971,-132,196,-280,560,-140,31
2,16,1757714268775,7,971,-132,196,-210,560,-280,31
2,16,1757714268775,8,971,-132,196,-560,70,490,31
2,16,1757714268775,9,971,-132,196,210,1330,-1050,31
2,16,1757714268775,0,971,-132,196,-770,-280,840,31
2,16,1757714268775,1,971,-132,196,420,1680,-1610,31
2,16,1757714268775,2,971,-132,196,-980,-700,1190,31
2,16,1757714268775,3,971,-132,196,-980,-700,1190,31
2,16,1757714268775,4,971,-132,196,-560,70,420,31
2,16,1757714268775,5,971,-132,196,-560,70,420,31
2,16,1757714268775,6,971,-132,196,-280,560,-140,31
2,16,1757714268775,7,971,-132,196,-210,560,-280,31
2,16,1757714268775,8,971,-132,196,-560,70,490,31
2,16,1757714268775,9,971,-132,196,210,1330,-1050,31
2,17,1757714268942,0,971,-132,196,-770,-280,770,31
2,17,1757714268942,1,971,-132,196,70,1050,-840,31
2,17,1757714268942,2,971,-132,196,-420,280,70,31
2,17,1757714268942,3,971,-132,196,-280,490,-70,31
2,17,1757714268942,4,971,-132,196,-210,700,-280,31
2,17,1757714268942,5,971,-132,196,-280,420,-70,31
2,17,1757714268942,6,971,-132,196,-280,490,-140,31
2,17,1757714268942,7,971,-132,196,-210,630,-280,31
2,17,1757714268942,8,971,-132,196,-280,420,-70,31
2,17,1757714268942,9,971,-132,196,-210,560,-210,31
2,18,1757714269109,0,971,-132,196,-210,560,-210,31
2,18,1757714269109,1,971,-132,196,-350,420,0,31
2,18,1757714269109,2,971,-132,196,-210,630,-280,31
2,18,1757714269109,3,971,-132,196,-350,350,0,31
2,18,1757714269109,4,971,-132,196,-210,560,-210,31
2,18,1757714269109,5,971,-132,196,-280,490,-140,31
2,18,1757714269109,6,971,-132,196,-280,490,-140,31
2,18,1757714269109,7,971,-132,196,-280,490,-140,31
2,18,1757714269109,8,971,-132,196,-210,490,-140,31
2,18,1757714269109,9,971,-132,196,-210,490,-140,31
2,19,1757714269275,0,971,-132,196,-210,560,-210,31
2,19,1757714269275,1,971,-132,196,-280,420,-70,31
2,19,1757714269275,2,971,-132,196,-210,560,-210,31
2,19,1757714269275,3,971,-132,196,-210,490,-210,31
2,19,1757714269275,4,971,-132,196,-280,490,-70,31
2,19,1757714269275,5,971,-132,196,-140,630,-280,31
2,19,1757714269275,6,971,-132,196,-350,350,0,31
2,19,1757714269275,7,971,-132,196,-210,560,-210,31
2,19,1757714269275,8,971,-132,196,-210,560,-210,31
2,19,1757714269275,9,971,-132,196,-350,420,-70,31
2,20,1757714269442,0,971,-132,196,-210,560,-280,31
2,20,1757714269442,1,971,-132,196,-280,490,-140,31
2,20,1757714269442,2,971,-132,196,-210,490,-210,31
2,20,1757714269442,3,971,-132,196,-280,490,-140,31
2,20,1757714269442,4,971,-132,196,-280,490,-210,31
2,20,1757714269442,5,971,-132,196,-280,490,-140,31
2,20,1757714269442,6,971,-132,196,-210,490,-140,31
2,20,1757714269442,7,971,-132,196,-210,560,-210,31
2,20,1757714269442,8,971,-132,196,-210,560,-210,31
2,20,1757714269442,9,971,-132,196,-210,560,-210,31
2,22,1757714269775,0,971,-132,196,-210,630,-350,31
2,22,1757714269775,1,971,-132,196,-280,420,-70,31
2,22,1757714269775,2,971,-132,196,-210,560,-210,31
2,22,1757714269775,3,971,-132,196,-280,490,-140,31
2,22,1757714269775,4,971,-132,196,-280,490,-140,31
2,22,1757714269775,5,971,-132,196,-280,560,-140,31
2,22,1757714269775,6,971,-132,196,-210,560,-210,31
2,22,1757714269775,7,971,-132,196,-350,420,-70,31
2,22,1757714269775,8,971,-132,196,-140,630,-280,31
2,22,1757714269775,9,971,-132,196,-280,420,-70,31
2,23,1757714269942,0,971,-132,196,-210,560,-280,31
2,23,1757714269942,1,971,-132,196,-280,490,-140,31
2,23,1757714269942,2,971,-132,196,-280,490,-210,31
2,23,1757714269942,3,971,-132,196,-280,560,-140,31
2,23,1757714269942,4,971,-132,196,-210,560,-210,31
2,23,1757714269942,5,971,-132,196,-280,420,0,31
2,23,1757714269942,6,971,-132,196,-140,630,-350,31
2,23,1757714269942,7,971,-132,196,-350,350,0,31
2,23,1757714269942,8,971,-132,196,-140,630,-350,31
2,23,1757714269942,9,971,-132,196,-280,350,0,31
2,24,1757714270109,0,971,-132,196,-210,560,-210,31
2,24,1757714270109,1,971,-132,196,-280,490,-140,31
2,24,1757714270109,2,971,-132,196,-280,490,-140,31
2,24,1757714270109,3,971,-132,196,-210,560,-210,31
2,24,1757714270109,4,971,-132,196,-280,490,-140,31
2,24,1757714270109,5,971,-132,196,-280,490,-140,31
2,24,1757714270109,6,971,-132,196,-210,560,-280,31
2,24,1757714270109,7,971,-132,196,-350,350,0,31
2,24,1757714270109,8,971,-132,196,-140,700,-350,31
2,24,1757714270109,9,971,-132,196,-350,350,70,31
2,25,1757714270275,0,971,-132,196,-210,630,-280,31
2,25,1757714270275,1,971,-132,196,-280,560,-210,31
2,25,1757714270275,2,971,-132,196,-280,420,-70,31
2,25,1757714270275,3,971,-132,196,-210,560,-280,31
2,25,1757714270275,4,971,-132,196,-280,420,-140,31
2,25,1757714270275,5,971,-132,196,-280,490,-140,31
2,25,1757714270275,6,971,-132,196,-210,560,-210,31
2,25,1757714270275,7,971,-132,196,-280,420,0,31
2,25,1757714270275,8,971,-132,196,-210,630,-280,31
2,25,1757714270275,9,971,-132,196,-490,420,140,31
2,26,1757714270442,0,971,-132,196,70,910,-490,31
2,26,1757714270442,1,971,-132,196,-560,-280,210,31
2,26,1757714270442,2,971,-132,196,70,1330,-840,31
2,26,1757714270442,3,971,-132,196,-630,0,560,31
2,26,1757714270442,4,971,-132,196,0,840,-630,31
2,26,1757714270442,5,971,-132,196,-350,280,70,31
2,26,1757714270442,6,971,-132,196,-140,630,-420,31
2,26,1757714270442,7,971,-132,196,-350,420,0,31
2,26,1757714270442,8,971,-132,196,-350,420,0,31
2,26,1757714270442,9,971,-132,196,-350,420,70,31
2,27,1757714270609,0,971,-132,196,-350,420,70,31
2,27,1757714270609,1,971,-132,196,-350,350,70,31
2,27,1757714270609,2,971,-132,196,-350,350,70,31
2,27,1757714270609,3,971,-132,196,-210,560,-210,31
2,27,1757714270609,4,971,-132,196,-210,560,-210,31
2,27,1757714270609,5,971,-132,196,-350,420,-70,31
2,27,1757714270609,6,971,-132,196,-210,630,-280,31
2,27,1757714270609,7,971,-132,196,-280,420,-70,31
2,27,1757714270609,8,971,-132,196,-210,560,-210,31
2,27,1757714270609,9,971,-132,196,-280,560,-140,31
2,28,1757714270775,0,971,-132,196,-210,490,-140,31
2,28,1757714270775,1,971,-132,196,-210,490,-210,31
2,28,1757714270775,2,971,-132,196,-210,560,-210,31
2,28,1757714270775,3,971,-132,196,-280,490,-70,31
2,28,1757714270775,4,971,-132,196,-210,560,-280,31
2,28,1757714270775,5,971,-132,196,-280,420,-70,31
2,28,1757714270775,6,971,-132,196,-280,560,-210,31
2,28,1757714270775,7,971,-132,196,-350,490,-140,31
2,28,1757714270775,8,971,-132,196,-350,490,-140,31
2,28,1757714270775,9,971,-132,196,-280,490,-140,31
2,29,1757714270942,0,971,-132,196,-280,490,-140,31
2,29,1757714270942,1,971,-132,196,-210,560,-210,31
2,29,1757714270942,2,971,-132,196,-210,560,-210,31
2,29,1757714270942,3,971,-132,196,-280,420,-70,31
2,29,1757714270942,4,971,-132,196,-210,630,-210,31
2,29,1757714270942,5,971,-132,196,-350,420,-70,31
2,29,1757714270942,6,971,-132,196,-210,560,-140,31
2,29,1757714270942,7,971,-132,196,-280,490,-210,31
2,29,1757714270942,8,971,-132,196,-210,490,-140,31
2,29,1757714270942,9,971,-132,196,-280,490,-210,31
2,30,1757714271109,0,971,-132,196,-210,490,-140,31
2,30,1757714271109,1,971,-132,196,-280,490,-140,31
2,30,1757714271109,2,971,-132,196,-280,560,-140,31
2,30,1757714271109,3,971,-132,196,-280,490,-140,31
2,30,1757714271109,4,971,-132,196,-280,560,-140,31
2,30,1757714271109,5,971,-132,196,-280,560,-140,31
2,30,1757714271109,6,971,-132,196,-280,490,-210,31
2,30,1757714271109,7,971,-132,196,-280,490,-140,31
2,30,1757714271109,8,971,-132,196,-280,490,-210,31
2,30,1757714271109,9,971,-132,196,-210,560,-140,31
2,30,1757714271109,0,971,-132,196,-210,490,-140,31
2,30,1757714271109,1,971,-132,196,-280,490,-140,31
2,30,1757714271109,2,971,-132,196,-280,560,-140,31
2,30,1757714271109,3,971,-132,196,-280,490,-140,31
2,30,1757714271109,4,971,-132,196,-280,560,-140,31
2,30,1757714271109,5,971,-132,196,-280,560,-140,31
2,30,1757714271109,6,971,-132,196,-280,490,-210,31
2,30,1757714271109,7,971,-132,196,-280,490,-140,31
2,30,1757714271109,8,971,-132,196,-280,490,-210,31
2,30,1757714271109,9,971,-132,196,-210,560,-140,31
2,32,1757714271442,0,971,-132,196,-280,420,-70,31
2,32,1757714271442,1,971,-132,196,-140,630,-350,31
2,32,1757714271442,2,971,-132,196,-350,420,0,31
2,32,1757714271442,3,971,-132,196,-210,630,-280,31
2,32,1757714271442,4,971,-132,196,-210,420,-140,31
2,32,1757714271442,5,971,-132,196,-210,490,-210,31
2,32,1757714271442,6,971,-132,196,-210,560,-210,31
2,32,1757714271442,7,971,-132,196,-280,420,-70,31
2,32,1757714271442,8,971,-132,196,-280,420,-70,31
2,32,1757714271442,9,971,-132,196,-350,350,0,31
2,32,1757714271442,0,971,-132,196,-280,420,-70,31
2,32,1757714271442,1,971,-132,196,-140,630,-350,31
2,32,1757714271442,2,971,-132,196,-350,420,0,31
2,32,1757714271442,3,971,-132,196,-210,630,-280,31
2,32,1757714271442,4,971,-132,196,-210,420,-140,31
2,32,1757714271442,5,971,-132,196,-210,490,-210,31
2,32,1757714271442,6,971,-132,196,-210,560,-210,31
2,32,1757714271442,7,971,-132,196,-280,420,-70,31
2,32,1757714271442,8,971,-132,196,-280,420,-70,31
2,32,1757714271442,9,971,-132,196,-350,350,0,31
2,34,1757714271775,0,971,-132,196,-280,420,-70,31
2,34,1757714271775,1,971,-132,196,-140,560,-280,31
2,34,1757714271775,2,971,-132,196,-280,420,-70,31
2,34,1757714271775,3,971,-132,196,-210,630,-280,31
2,34,1757714271775,4,971,-132,196,-280,420,-70,31
2,34,1757714271775,5,971,-132,196,-210,490,-210,31
2,34,1757714271775,6,971,-132,196,-280,490,-140,31
2,34,1757714271775,7,971,-132,196,-280,490,-140,31
2,34,1757714271775,8,971,-132,196,-210,560,-210,31
2,34,1757714271775,9,971,-132,196,-210,490,-210,31
2,35,1757714271942,0,971,-132,196,-280,420,-140,31
2,35,1757714271942,1,971,-132,196,-210,560,-280,31
2,35,1757714271942,2,971,-132,196,-210,560,-280,31
2,35,1757714271942,3,971,-132,196,-210,490,-210,31
2,35,1757714271942,4,971,-132,196,-210,490,-210,31
2,35,1757714271942,5,971,-132,196,-210,560,-210,31
2,35,1757714271942,6,971,-132,196,-210,420,-210,31
2,35,1757714271942,7,971,-132,196,-210,490,-210,31
2,35,1757714271942,8,971,-132,196,-210,490,-280,31
2,35,1757714271942,9,971,-132,196,-280,420,-140,31
2,36,1757714272109,0,971,-132,196,-140,560,-280,31
2,36,1757714272109,1,971,-132,196,-280,560,-210,31
2,36,1757714272109,2,971,-132,196,-280,350,0,31
2,36,1757714272109,3,971,-132,196,-70,840,-560,31
2,36,1757714272109,4,971,-132,196,-420,140,280,31
2,36,1757714272109,5,971,-132,196,-70,840,-560,31
2,36,1757714272109,6,971,-132,196,-420,210,210,31
2,36,1757714272109,7,971,-132,196,-140,700,-420,31
2,36,1757714272109,8,971,-132,196,-350,420,0,31
2,36,1757714272109,9,971,-132,196,-280,560,-210,31
2,37,1757714272275,0,971,-132,196,-280,560,-140,31
2,37,1757714272275,1,971,-132,196,-280,490,-70,31
2,37,1757714272275,2,971,-132,196,-140,630,-280,31
2,37,1757714272275,3,971,-132,196,-140,630,-280,31
2,37,1757714272275,4,971,-132,196,-210,630,-280,31
2,37,1757714272275,5,971,-132,196,-210,630,-280,31
2,37,1757714272275,6,971,-132,196,-280,420,-70,31
2,37,1757714272275,7,971,-132,196,-280,420,-70,31
2,37,1757714272275,8,971,-132,196,-280,420,-70,31
2,37,1757714272275,9,971,-132,196,-210,630,-280,31
2,38,1757714272442,0,971,-132,196,-350,420,0,31
2,38,1757714272442,1,971,-132,196,-350,420,0,31
2,38,1757714272442,2,971,-132,196,-350,420,-70,31
2,38,1757714272442,3,971,-132,196,-210,560,-210,31
2,38,1757714272442,4,971,-132,196,-210,490,-140,31
2,38,1757714272442,5,971,-132,196,-280,490,-70,31
2,38,1757714272442,6,971,-132,196,-210,630,-210,31
2,38,1757714272442,7,971,-132,196,-280,420,-70,31
2,38,1757714272442,8,971,-132,196,-210,630,-280,31
2,38,1757714272442,9,971,-132,196,-280,490,-140,31
2,39,1757714272609,0,971,-132,196,-280,490,-140,31
2,39,1757714272609,1,971,-132,196,-210,490,-210,31
2,39,1757714272609,2,971,-132,196,-210,560,-140,31
2,39,1757714272609,3,971,-132,196,-280,490,-140,31
2,39,1757714272609,4,971,-132,196,-210,560,-210,31
2,39,1757714272609,5,971,-132,196,-210,490,-210,31
2,39,1757714272609,6,971,-132,196,-280,420,-70,31
2,39,1757714272609,7,971,-132,196,-210,630,-280,31
2,39,1757714272609,8,971,-132,196,-280,420,-70,31
2,39,1757714272609,9,971,-132,196,-210,560,-210,31
2,40,1757714272775,0,971,-132,196,-280,490,-140,31
2,40,1757714272775,1,971,-132,196,-280,490,-140,31
2,40,1757714272775,2,971,-132,196,-210,560,-210,31
2,40,1757714272775,3,971,-132,196,-350,420,-70,31
2,40,1757714272775,4,971,-132,196,-140,630,-350,31
2,40,1757714272775,5,971,-132,196,-280,420,0,31
2,40,1757714272775,6,971,-132,196,-210,560,-210,31
2,40,1757714272775,7,971,-132,196,-210,490,-140,31
2,40,1757714272775,8,971,-132,196,-280,490,-140,31
2,40,1757714272775,9,971,-132,196,-210,490,-140,31
2,40,1757714272775,0,971,-132,196,-280,490,-140,31
2,40,1757714272775,1,971,-132,196,-280,490,-140,31
2,40,1757714272775,2,971,-132,196,-210,560,-210,31
2,40,1757714272775,3,971,-132,196,-350,420,-70,31
2,40,1757714272775,4,971,-132,196,-140,630,-350,31
2,40,1757714272775,5,971,-132,196,-280,420,0,31
2,40,1757714272775,6,971,-132,196,-210,560,-210,31
2,40,1757714272775,7,971,-132,196,-210,490,-140,31
2,40,1757714272775,8,971,-132,196,-280,490,-140,31
2,40,1757714272775,9,971,-132,196,-210,490,-140,31
2,41,1757714272942,0,971,-132,196,-210,560,-210,31
2,41,1757714272942,1,971,-132,196,-280,420,-70,31
2,41,1757714272942,2,971,-132,196,-210,560,-210,31
2,41,1757714272942,3,971,-132,196,-280,490,-140,31
2,41,1757714272942,4,971,-132,196,-280,560,-210,31
2,41,1757714272942,5,971,-132,196,-280,560,-210,31
2,41,1757714272942,6,971,-132,196,-280,490,-140,31
2,41,1757714272942,7,971,-132,196,-280,490,-140,31
2,41,1757714272942,8,971,-132,196,-210,490,-210,31
2,41,1757714272942,9,971,-132,196,-210,490,-210,31
2,42,1757714273109,0,971,-132,196,-210,490,-210,31
2,42,1757714273109,1,971,-132,196,-210,490,-140,31
2,42,1757714273109,2,971,-132,196,-280,490,-70,31
2,42,1757714273109,3,971,-132,196,-210,560,-280,31
2,42,1757714273109,4,971,-132,196,-280,420,-70,31
2,42,1757714273109,5,971,-132,196,-280,560,-210,31
2,42,1757714273109,6,971,-132,196,-210,490,-140,31
2,42,1757714273109,7,971,-132,196,-280,490,-140,31
2,42,1757714273109,8,971,-132,196,-210,560,-210,31
2,42,1757714273109,9,971,-132,196,-280,490,-70,31
2,43,1757714273275,0,971,-132,196,-280,490,-210,31
2,43,1757714273275,1,971,-132,196,-210,630,-280,31
2,43,1757714273275,2,971,-132,196,-280,420,-70,31
2,43,1757714273275,3,971,-132,196,-280,420,-70,31
2,43,1757714273275,4,971,-132,196,-350,420,-70,31
2,43,1757714273275,5,971,-132,196,-350,420,-70,31
2,43,1757714273275,6,971,-132,196,-210,490,-140,31
2,43,1757714273275,7,971,-132,196,-210,490,-140,31
2,43,1757714273275,8,971,-132,196,-210,490,-140,31
2,43,1757714273275,9,971,-132,196,-210,490,-140,31
2,45,1757714273609,0,971,-132,196,-280,490,-210,31
2,45,1757714273609,1,971,-132,196,-280,490,-140,31
2,45,1757714273609,2,971,-132,196,-210,560,-210,31
2,45,1757714273609,3,971,-132,196,-280,490,-140,31
2,45,1757714273609,4,971,-132,196,-280,490,-140,31
2,45,1757714273609,5,971,-132,196,-140,630,-350,31
2,45,1757714273609,6,971,-132,196,-420,420,70,31
2,45,1757714273609,7,971,-132,196,-140,700,-350,31
2,45,1757714273609,8,971,-132,196,-280,420,-70,31
2,45,1757714273609,9,971,-132,196,-280,490,-140,31
2,46,1757714273775,0,971,-132,196,-210,630,-280,31
2,46,1757714273775,1,971,-132,196,-350,350,0,31
2,46,1757714273775,2,971,-132,196,-140,630,-280,31
2,46,1757714273775,3,971,-132,196,-280,420,-140,31
2,46,1757714273775,4,971,-132,196,-280,490,-140,31
2,46,1757714273775,5,971,-132,196,-210,630,-280,31
2,46,1757714273775,6,971,-132,196,-280,350,0,31
2,46,1757714273775,7,971,-132,196,-210,630,-280,31
2,46,1757714273775,8,971,-132,196,-280,420,-70,31
2,46,1757714273775,9,971,-132,196,-280,560,-210,31
2,47,1757714273942,0,971,-132,196,-210,490,-210,31
2,47,1757714273942,1,971,-132,196,-350,420,-70,31
2,47,1757714273942,2,971,-132,196,-210,630,-280,31
2,47,1757714273942,3,971,-132,196,-350,420,0,31
2,47,1757714273942,4,971,-132,196,-210,490,-280,31
2,47,1757714273942,5,971,-132,196,-210,490,-140,31
2,47,1757714273942,6,971,-132,196,-210,490,-140,31
2,47,1757714273942,7,971,-132,196,-210,490,-210,31
2,47,1757714273942,8,971,-132,196,-280,490,-140,31
2,47,1757714273942,9,971,-132,196,-210,560,-210,31
2,48,1757714274109,0,971,-132,196,-280,490,-140,31
2,48,1757714274109,1,971,-132,196,-280,490,-140,31
