time,seconds_elapsed,z,y,x
1710940771787007000,0.146007080078125,9.672000885009766,2.6959500312805176,-2.9280002117156982
1710940771881040600,0.24004052734375,8.03700065612793,3.123000144958496,-2.842050075531006
1710940771975074600,0.334074462890625,9.933000564575195,2.158050060272217,-3.570000171661377
1710940772069108200,0.428108154296875,9.816000938415527,2.095050096511841,-3.1600501537323
1710940772163142100,0.52214208984375,8.947050094604492,2.284950017929077,-1.9300501346588135
1710940772257176000,0.616176025390625,9.109950065612793,1.420050024986267,-2.290950059890747
1710940772351209700,0.710209716796875,8.925000190734863,1.423050045967102,-1.3240500688552856
1710940772445243400,0.804243408203125,11.047050476074219,0.8689500689506531,-0.2560500204563141
1710940772539277300,0.89827734375,9.35205078125,0.9720000624656677,-0.675000011920929
1710940772633311000,0.99231103515625,11.703001022338867,0.31200000643730164,0.08100000023841858
1710940772727345000,1.086344970703125,8.976000785827637,0.9390000700950623,-0.09105000644922256
1710940772821378800,1.18037890625,9.631950378417969,0.4429500102996826,-0.8590500354766846
1710940772915412500,1.27441259765625,9.318000793457031,-0.29100000858306885,-0.07905000448226929
1710940773009446100,1.368446044921875,9.856950759887695,0.07200000435113907,-0.5430000424385071
1710940773103480000,1.46247998046875,9.415950775146484,-0.018000001087784767,-0.5740500092506409
1710940773197513700,1.556513671875,10.567950248718262,-0.5250000357627869,-0.742050051689148
1710940773291547600,1.650547607421875,9.829950332641602,-0.38700002431869507,-0.7920000553131104
1710940773385581600,1.74458154296875,10.065000534057617,-0.3960000276565552,-0.6510000228881836
1710940773479615200,1.838615234375,9.454050064086914,-0.013050000183284283,-0.7470000386238098
1710940773573649000,1.93264892578125,9.445050239562988,0.1680000126361847,-0.7990500330924988
1710940773667682800,2.026682861328125,9.985950469970703,0.031050002202391624,-0.8190000653266907
1710940773761716700,2.120716796875,9.895050048828125,0.09405000507831573,-0.47895002365112305
1710940773855750400,2.21475048828125,9.760950088500977,0.17505000531673431,-0.7609500288963318
1710940773949784000,2.3087841796875,9.90195083618164,0.18195000290870667,-0.7470000386238098
1710940774043817700,2.402817626953125,9.670050621032715,0.22800001502037048,-0.7870500087738037
1710940774137851600,2.4968515625,9.708000183105469,0.32805001735687256,-0.8209500312805176
1710940774231885600,2.590885498046875,9.835050582885742,0.1969500035047531,-0.7590000629425049
1710940774325919200,2.684919189453125,9.799050331115723,0.24000000953674316,-0.7680000066757202
1710940774419953000,2.778952880859375,9.814050674438477,0.2689500153064728,-0.8089500665664673
1710940774513986800,2.87298681640625,9.804000854492188,0.3240000009536743,-1.0170000791549683
1710940774608020500,2.9670205078125,9.88800048828125,0.4459500312805176,-1.0440000295639038
1710940774702054100,3.06105419921875,9.957000732421875,0.49800002574920654,-1.1730000972747803
1710940774796088000,3.155088134765625,9.981000900268555,0.5179499983787537,-1.1560500860214233
1710940774890122000,3.2491220703125,9.652950286865234,0.6130500435829163,-1.0320000648498535
1710940774984155600,3.34315576171875,9.640950202941895,0.6180000305175781,-0.9739500284194946
1710940775078189600,3.437189453125,9.684000015258789,0.6010500192642212,-1.1869500875473022
1710940775172223500,3.531223388671875,9.877950668334961,0.6010500192642212,-1.374000072479248
1710940775266257200,3.625257080078125,9.90195083618164,0.6799500584602356,-1.3210500478744507
1710940775360290800,3.719290771484375,9.996000289916992,0.4819500148296356,-0.9810000658035278
1710940775454324700,3.81332470703125,9.4350004196167,0.7470000386238098,-0.703950047492981
1710940775548358700,3.907358642578125,10.144050598144531,0.40005001425743103,-0.5929500460624695
1710940775642392300,4.001392333984375,9.747000694274902,0.5580000281333923,-0.5740500092506409
1710940775736426200,4.09542626953125,9.853950500488281,0.5029500126838684,-0.6889500617980957
1710940775830460000,4.1894599609375,9.829950332641602,0.4620000123977661,-0.6409500241279602
1710940775924493600,4.28349365234375,9.823050498962402,0.4459500312805176,-0.4639500081539154
1710940776018527500,4.377527587890625,9.940950393676758,0.41505002975463867,-0.30105000734329224
1710940776112561200,4.47156103515625,10.066950798034668,0.5100000500679016,-0.2370000183582306
1710940776206595000,4.565594970703125,9.847050666809082,0.3949500322341919,0.16905000805854797
1710940776300629000,4.65962890625,9.636000633239746,0.5080500245094299,0.0019500000635161996
1710940776394662700,4.75366259765625,9.850050926208496,0.6040500402450562,-0.23205001652240753
1710940776488696300,4.8476962890625,10.197000503540039,0.39795002341270447,-0.5550000071525574
1710940776582730200,4.941730224609375,9.708000183105469,0.5220000147819519,-0.4140000343322754
1710940776676764200,5.03576416015625,9.850050926208496,0.5149500370025635,-0.23895001411437988
1710940776770797800,5.1297978515625,9.981000900268555,0.5299500226974487,-0.021000001579523087
1710940776864831700,5.223831787109375,9.742050170898438,0.6010500192642212,0.07605000585317612
1710940776958865400,5.317865478515625,9.811050415039062,0.62295001745224,0.009000000543892384
1710940777052899300,5.4118994140625,9.88800048828125,0.7000500559806824,-0.05505000427365303
1710940777146933200,5.505933349609375,9.909000396728516,0.5749500393867493,-0.024000000208616257
1710940777240967200,5.59996728515625,9.32805061340332,0.6300000548362732,-0.6319500207901001
1710940777335000600,5.69400048828125,9.307950019836426,0.7710000276565552,-1.2139500379562378
1710940777429034500,5.788034423828125,9.735000610351562,0.9049500226974487,-1.6710001230239868
1710940777523068400,5.882068359375,10.053000450134277,1.165950059890747,-2.092050075531006
1710940777617102000,5.97610205078125,9.355950355529785,1.1929500102996826,-1.446000099182129
1710940777711136000,6.070135986328125,9.943050384521484,1.01295006275177,-1.2469500303268433
1710940777805170000,6.164169921875,9.756000518798828,0.843000054359436,-1.5700501203536987
1710940777899203600,6.25820361328125,9.550050735473633,0.9130500555038452,-1.9530000686645508
1710940777993237200,6.3522373046875,9.498000144958496,1.477950096130371,-2.0250000953674316
1710940778087271200,6.446271240234375,9.559950828552246,2.25600004196167,-1.9440001249313354
1710940778181305000,6.54030517578125,9.736950874328613,1.818000078201294,-1.333050012588501
1710940778275339000,6.634339111328125,9.70305061340332,1.8270001411437988,-1.6540501117706299
1710940778369372700,6.72837255859375,9.277050018310547,2.0400002002716064,-2.01104998588562
1710940778463406300,6.82240625,9.193050384521484,2.184000015258789,-2.3560500144958496
1710940778557440300,6.916440185546875,8.652000427246094,3.072000026702881,-3.1270501613616943
1710940778651474200,7.01047412109375,9.226950645446777,2.565000057220459,-1.981950044631958
1710940778745507800,7.1045078125,8.33595085144043,3.0390000343322754,-0.1579500138759613
1710940778839541800,7.198541748046875,12.466050148010254,1.9399501085281372,0.16200000047683716
1710940778933575400,7.292575439453125,7.965000152587891,3.0649502277374268,-1.5220500230789185
1710940779027609300,7.386609375,9.61500072479248,3.040950059890747,-1.76895010471344
1710940779121643300,7.480643310546875,9.19800090789795,2.943000078201294,-1.420050024986267
1710940779215677000,7.574677001953125,9.08595085144043,2.883000135421753,-0.9769500494003296
1710940779309710800,7.6687109375,9.543000221252441,2.851950168609619,-0.27300000190734863
1710940779403744800,7.762744873046875,8.83395004272461,2.7180001735687256,-0.037950001657009125
