time,seconds_elapsed,z,y,x
1710940771791708700,0.150708740234375,-0.004399999976158142,-0.17352500557899475,-0.36162498593330383
1710940771885742600,0.24474267578125,0.06159999966621399,-0.3091000020503998,-0.2516250014305115
1710940771979776000,0.33877587890625,0.30098751187324524,0.11123749613761902,-0.36162498593330383
1710940772073810000,0.432809814453125,0.01759999990463257,-0.32381248474121094,-0.39586248993873596
1710940772167843800,0.52684375,0.09212499856948853,0.01223750039935112,-0.44110000133514404
1710940772261877500,0.62087744140625,0.11769999563694,-0.1722874939441681,-0.02928750030696392
1710940772355911400,0.714911376953125,-0.09363749623298645,-0.7512999773025513,-0.4581499993801117
1710940772449945300,0.8089453125,-0.15468749403953552,-0.18576249480247498,0.282150000333786
1710940772543979000,0.90297900390625,-0.03135000169277191,-0.6329125165939331,-0.8100125193595886
1710940772638012700,0.9970126953125,0.24969999492168427,-0.7660124897956848,0.4141499996185303
1710940772732046600,1.091046630859375,0.1396999955177307,0.4006749987602234,-0.17104999721050262
1710940772826080300,1.185080322265625,0.12993749976158142,-0.0147124994546175,-0.24928750097751617
1710940772920114200,1.2791142578125,0.15565000474452972,-0.16733749210834503,-0.15399999916553497
1710940773014147800,1.37314794921875,0.18741250038146973,0.1527625024318695,-0.03671250119805336
1710940773108181800,1.467181640625,-0.04839999973773956,0.2223374992609024,-0.3053874969482422
1710940773202215400,1.56121533203125,0.07259999960660934,0.09157499670982361,-0.20528750121593475
1710940773296249300,1.655249267578125,-0.07397499680519104,0.0147124994546175,0.0695749968290329
1710940773390283000,1.749282958984375,-0.0471624992787838,-0.0147124994546175,0.2638624906539917
1710940773484317000,1.84331689453125,-0.05087500065565109,-0.03671250119805336,0.26633748412132263
1710940773578350800,1.937350830078125,0.007837500423192978,-0.0012374999932944775,0.06599999964237213
1710940773672384300,2.03138427734375,0.016362499445676804,-0.054999999701976776,0.01952499896287918
1710940773766418200,2.125418212890625,-0.012924999929964542,0.05252499878406525,0.12828749418258667
1710940773860452000,2.2194521484375,0.007837500423192978,0.04881250113248825,0.08428750187158585
1710940773954485800,2.31348583984375,0.02241249941289425,0.08552499860525131,0.04399999976158142
1710940774048519400,2.40751953125,0.03712499886751175,0.06476250290870667,0.00494999997317791
1710940774142553300,2.50155322265625,0.03341250121593475,0.030524998903274536,0.0635249987244606
1710940774236587000,2.5955869140625,0.055412501096725464,-0.0085249999538064,0.00494999997317791
1710940774330621000,2.689620849609375,0.06159999966621399,0.002474999986588955,0.030524998903274536
1710940774424654800,2.78365478515625,0.031075000762939453,0.02681249938905239,0.006049999967217445
1710940774518688300,2.877688232421875,0.057887498289346695,0,-0.02681249938905239
1710940774612722200,2.97172216796875,0.07383749634027481,0.04152499884366989,0.045237500220537186
1710940774706756000,3.065756103515625,0.018837500363588333,0.05376249924302101,0.06104999780654907
1710940774800789800,3.159789794921875,-0.0056374999694526196,0.0170499999076128,0.13557499647140503
1710940774894823700,3.25382373046875,0.023649999871850014,0.047712501138448715,0.07081250101327896
1710940774988857600,3.347857666015625,-0.026399999856948853,-0.04647500067949295,0.01223750039935112
1710940775082891300,3.441891357421875,-0.020349999889731407,0.007287499960511923,0.03423750028014183
1710940775176925000,3.535925048828125,-0.027637500315904617,-0.023237500339746475,0.028049999848008156
1710940775270958800,3.629958740234375,-0.03739999979734421,-0.0672374963760376,0.03904999792575836
1710940775364992500,3.723992431640625,-0.015399999916553497,0.06228749826550484,-0.07452499866485596
1710940775459026400,3.8180263671875,-0.07039999961853027,-0.08923749625682831,0.11728750169277191
1710940775553060400,3.912060302734375,-0.10092499852180481,-0.16128750145435333,0.00976249948143959
1710940775647094000,4.006093994140625,-0.1779250055551529,-0.08676250278949738,0.03423750028014183
1710940775741127700,4.100127685546875,-0.2194499969482422,-0.045237500220537186,0.0695749968290329
1710940775835161600,4.19416162109375,-0.2157374918460846,-0.06847500056028366,0.015812499448657036
1710940775929195500,4.288195556640625,-0.26468750834465027,-0.018287500366568565,0.05623750016093254
1710940776023229200,4.382229248046875,-0.2927374839782715,0.01347499992698431,0.02681249938905239
1710940776117263000,4.47626318359375,-0.259737491607666,0.054999999701976776,-0.0012374999932944775
1710940776211296800,4.570296875,-0.2536875009536743,-0.08923749625682831,-0.16733749210834503
1710940776305330400,4.664330322265625,-0.1681624948978424,-0.0317624993622303,0.018287500366568565
1710940776399364400,4.7583642578125,-0.14121249318122864,-0.030524998903274536,0.0037124999798834324
1710940776493398000,4.85239794921875,-0.0031624999828636646,0.006049999967217445,-0.015949999913573265
1710940776587432000,4.946431884765625,0.055412501096725464,0.07576250284910202,0.08428750187158585
1710940776681465900,5.0404658203125,0.07012499868869781,0.054999999701976776,0.07452499866485596
1710940776775499500,5.13449951171875,0.11412499845027924,0.10381250083446503,0.08057499676942825
1710940776869533200,5.228533203125,0.1214125007390976,0.08304999768733978,0.0989999994635582
1710940776963567000,5.322567138671875,0.12636250257492065,0.12581250071525574,0.11604999750852585
1710940777057601000,5.41660107421875,0.15936249494552612,0.08676250278949738,0.1270499974489212
1710940777151635000,5.510635009765625,0.21422499418258667,0.12457499653100967,0.047712501138448715
1710940777245668600,5.604668701171875,0.26922500133514404,0.12099999934434891,0.18328750133514404
1710940777339702500,5.69870263671875,0.22893749177455902,0.11123749613761902,-0.04152499884366989
1710940777433736200,5.792736083984375,0.271699994802475,0.22605000436306,0.01952499896287918
1710940777527770000,5.88677001953125,0.16664999723434448,0.2638624906539917,-0.16128750145435333
1710940777621803800,5.9808037109375,0.11893749982118607,0.07204999774694443,-0.04152499884366989
1710940777715837700,6.074837646484375,0.040837500244379044,-0.04028749838471413,0.09776250272989273
1710940777809871400,6.168871337890625,-0.07039999961853027,0.047712501138448715,0.15399999916553497
1710940777903905300,6.2629052734375,-0.03616249933838844,0.18933749198913574,0.5484874844551086
1710940777997939200,6.356939208984375,-0.03863750025629997,-0.2358125001192093,0.3983374834060669
1710940778091973000,6.45097314453125,0.11412499845027924,-0.09776250272989273,0.08181250095367432
1710940778186006800,6.5450068359375,-0.06421250104904175,-0.07081250101327896,0.1405249983072281
1710940778280040400,6.63904052734375,-0.13144999742507935,0.13928750157356262,0.14409999549388885
1710940778374074400,6.733074462890625,-0.1999250054359436,0.404387503862381,0.39214998483657837
1710940778468108000,6.82710791015625,-0.2157374918460846,0.2723875045776367,0.43738749623298645
1710940778562142000,6.921141845703125,-0.19497500360012054,0.21986250579357147,0.05376249924302101
1710940778656175900,7.01517578125,-0.05692499876022339,-0.04028749838471413,0.5009124875068665
1710940778750209500,7.10920947265625,-0.1387374997138977,-0.43367499113082886,-0.24557499587535858
1710940778844243500,7.203243408203125,-0.12168750166893005,-0.20157499611377716,0.18328750133514404
1710940778938277400,7.29727734375,0.011412499472498894,0.19786250591278076,0.15757499635219574
