time,seconds_elapsed,z,y,x
1710940771749393400,0.108393310546875,-0.6026489734649658,-0.2209089994430542,-0.04085699841380119
1710940771805813800,0.164813720703125,-0.6026489734649658,-0.2209089994430542,-0.04085699841380119
1710940771862233900,0.22123388671875,-0.42809000611305237,0.3361490070819855,0.1986909955739975
1710940771918654200,0.277654296875,-0.3533630073070526,0.5696700215339661,-0.18892499804496765
1710940771975074600,0.334074462890625,0.854328989982605,-0.3613489866256714,-0.7852060198783875
1710940772031495000,0.390494873046875,-0.4803850054740906,0.7324569821357727,0.014194999821484089
1710940772087915000,0.4469150390625,0.850600004196167,-0.7023169994354248,-0.9099180102348328
1710940772144335400,0.50333544921875,-0.034258000552654266,0.20492899417877197,0.31441399455070496
1710940772200755700,0.559755615234375,0.149044007062912,-0.038182999938726425,0.0963589996099472
1710940772257176000,0.616176025390625,-0.2603659927845001,-0.2926180064678192,0.13089899718761444
1710940772313596200,0.67259619140625,-1.1630630493164062,0.3405880033969879,0.48847898840904236
1710940772370016500,0.7290166015625,-0.19296999275684357,-0.08751700073480606,0.6042839884757996
1710940772426436600,0.7854365234375,0.2503109872341156,0.48530301451683044,0.8552330136299133
1710940772482857000,0.84185693359375,-1.3575960397720337,-0.02745399996638298,0.2004539966583252
1710940772539277300,0.89827734375,-0.41104599833488464,0.04405700042843819,0.05742400139570236
1710940772595697700,0.95469775390625,0.8105660080909729,0.5592129826545715,-0.6028940081596375
1710940772652118000,1.011117919921875,0.11244499683380127,-0.4265590012073517,0.3555920124053955
1710940772708538000,1.0675380859375,-0.5120030045509338,0.07872799783945084,-0.6300250291824341
1710940772764958500,1.12395849609375,0.12799899280071259,0.24712799489498138,0.02356399968266487
1710940772821378800,1.18037890625,-0.19624100625514984,0.11123800277709961,-0.624879002571106
1710940772877799200,1.236799072265625,-0.24374200403690338,0.0809670016169548,0.11193399876356125
1710940772934219300,1.29321923828125,0.7705379724502563,-0.10276100039482117,0.5880709886550903
1710940772990639400,1.349639404296875,0.1805409938097,0.07349500060081482,-0.37692001461982727
1710940773047059700,1.406059814453125,-0.2414730042219162,-0.018404999747872353,0.1740970015525818
